,enterprise_id,year_id,years,market_cap,enterprise_value,month_end_stock_price,net_cash_per_share,net_current_asset_value,net-net_working_capital,intrinsic_value:_projected_fcf,median_ps_value,peter_lynch_fair_value,graham_number,earnings_power_value_(epv),altman_z-score,piotroski_f-score,beneish_m-score,scaled_net_operating_assets,sloan_ratio_%,current_ratio,quick_ratio,cash_ratio,interest_coverage,highest_stock_price,lowest_stock_price,shares_buyback_ratio_%,buyback_yield_%,yoy_rev._per_sh._growth,yoy_eps_growth,yoy_ebitda_growth_(%),5-year_ebitda_growth_rate_(per_share),shares_outstanding_(basic_average),shares_outstanding_(eop),beta,number_of_shareholders,number_of_employees,forex_rate
1026,40,2,2002,117250.371,120434.371,23.58,-1.83,-0.78,-1.44,7.28,22.76,0.0,5.58,6.56,9.43,6.0,-2.42,0.698,4.67,0.85,0.73,0.23,,30.41,21.43,-0.06,0.1,-11.8,81.82,37.9,0.11,4974.0,4972.45,0.13,0,38000,1.0
1027,40,3,2003,108327.763,111338.763,21.92,-2.08,-1.06,-1.63,7.72,25.51,0.0,5.69,6.87,8.13,5.0,-2.61,0.661,-2.57,1.0,0.83,0.32,,28.9,21.74,0.61,0.54,11.71,-23.13,1.94,2.3,4956.0,4941.96,0.09,0,56000,1.0
1028,40,4,2004,123932.063,125873.063,25.38,-2.0,-0.99,-1.55,8.63,27.68,6.17,6.49,7.51,8.43,7.0,-2.69,0.657,-0.63,1.06,0.91,0.44,,25.38,18.54,1.19,1.08,8.48,43.9,-2.22,6.8,4918.0,4883.06,0.46,0,49000,1.0
1029,40,5,2005,100324.918,100734.918,20.82,-1.81,-0.67,-1.32,10.69,29.04,10.72,7.55,9.4,6.57,7.0,-2.74,0.598,-1.97,1.1,0.98,0.61,,26.5,19.33,1.32,1.54,4.73,12.99,10.06,10.61,4852.0,4818.68,0.51,0,50000,1.0
1030,40,6,2006,95518.08,96451.08,20.16,-1.75,-0.61,-1.25,13.75,31.26,6.27,7.83,11.39,7.42,5.0,-2.76,0.55,-0.19,1.04,0.9,0.48,,22.63,20.16,1.67,1.91,7.84,2.0,8.03,6.05,4784.0,4738.0,0.97,0,55000,1.0
1031,40,7,2007,111866.68,113858.68,24.13,-2.25,-0.99,-1.66,13.36,31.05,0.0,7.74,11.87,8.22,7.0,-2.49,0.643,2.75,0.95,0.76,0.29,,24.5,20.05,2.15,2.03,6.17,5.88,5.18,4.53,4696.0,4636.0,0.59,0,71000,1.0
1032,40,8,2008,142278.84,147299.84,30.69,-3.71,-2.03,-2.94,16.67,36.01,9.64,7.62,11.92,6.37,5.0,-2.44,0.893,12.83,0.92,0.75,0.33,15.9,32.05,22.95,0.0,0.15,20.78,18.98,32.04,7.66,4626.0,4636.0,0.62,305630,90500,1.0
1033,40,9,2009,104807.805,109530.805,22.64,-3.25,-1.7,-2.52,18.37,37.12,14.49,6.92,13.4,5.94,7.0,-2.67,0.582,1.48,0.94,0.77,0.38,19.28,32.78,20.51,0.14,0.47,10.45,-3.11,-3.59,11.68,4630.0,4629.32,0.6,274250,92400,1.0
1034,40,10,2010,131271.0,134464.0,28.5,-3.18,-1.37,-2.32,19.75,33.18,16.94,9.23,14.35,5.93,6.0,-2.51,0.691,5.73,1.28,1.11,0.67,23.19,29.56,18.93,0.5,0.65,-2.69,17.67,15.23,11.63,4628.0,4606.0,0.63,268741,92800,1.0
1035,40,11,2011,150767.76,163161.76,32.89,-6.67,-4.44,-5.66,23.07,36.0,35.68,7.13,13.5,4.33,3.0,-2.46,0.892,9.13,1.17,1.02,0.61,11.48,32.89,25.02,0.48,0.86,13.11,72.7,55.17,14.01,4616.0,4584.0,0.6,257805,139600,1.0
1036,40,12,2012,158364.74,173183.74,34.99,-7.58,-5.05,-6.42,24.37,46.17,31.61,6.04,14.17,4.01,5.0,-2.54,0.637,2.04,1.05,0.92,0.58,24.4,35.62,30.8,1.27,1.86,33.13,-26.88,-15.19,17.77,4568.0,4526.0,0.49,250275,146200,1.0
1037,40,13,2013,162001.25,178438.25,36.25,-8.24,-5.16,-7.08,26.58,46.91,25.85,7.4,15.46,3.84,6.0,-2.67,0.616,11.35,1.09,0.97,0.59,27.56,40.56,33.5,1.26,1.9,4.56,6.49,3.96,12.86,4504.0,4469.0,0.39,243575,150900,1.0
1038,40,14,2014,181846.62,198924.62,41.31,-8.32,-5.81,-7.12,26.63,44.67,20.16,7.47,15.74,3.89,6.0,-2.58,0.583,2.51,1.13,1.01,0.73,22.92,43.09,36.84,1.5,1.93,-0.8,-3.55,-0.29,10.18,4434.0,4402.0,0.25,239010,130600,1.0
1039,40,15,2015,184332.52,204643.52,42.22,-9.17,-6.58,-8.05,25.29,42.34,0.0,5.87,15.26,3.62,6.0,-2.72,0.562,4.33,1.02,0.92,0.67,21.26,44.83,37.1,0.82,1.43,-0.52,-15.79,-14.19,1.96,4387.0,4366.0,0.74,232496,129200,1.0
1040,40,16,2016,185759.04,210185.04,42.96,-10.3,-7.18,-9.28,21.05,40.42,0.0,3.66,14.42,3.71,6.0,-2.81,0.543,3.34,1.24,1.13,0.74,11.16,43.84,37.99,0.96,1.25,-2.73,4.37,6.57,-5.23,4352.0,4324.0,0.83,224780,123200,1.0
1041,40,17,2017,177780.48,201446.48,41.46,-9.8,-7.04,-8.81,20.56,38.52,0.0,4.07,15.31,3.63,6.0,-2.57,0.519,-1.44,1.28,1.18,0.84,12.88,46.89,40.17,0.83,1.26,-4.66,-10.78,-13.54,-3.44,4317.0,4288.0,0.74,219011,100300,1.0
1042,40,18,2018,195402.92,224317.92,45.88,-11.77,-8.05,-10.82,19.24,33.66,0.0,1.01,8.67,3.49,6.0,-2.72,0.527,-3.96,1.34,1.25,0.76,10.42,47.43,40.44,0.68,1.07,-12.63,-80.54,-14.67,-7.93,4272.0,4259.0,0.56,212331,61800,1.0
1043,40,19,2019,202095.956,232271.956,47.35,-11.74,-9.68,-10.74,18.75,31.86,0.0,0.0,9.03,3.66,7.0,-2.44,0.537,-8.56,0.87,0.76,0.56,10.31,50.51,41.55,-0.21,0.22,-4.73,417.24,14.65,-7.42,4259.0,4268.13,0.42,206575,62600,1.0
1044,40,20,2020,236905.196,270610.196,55.35,-13.14,-10.98,-12.05,19.16,36.03,0.0,0.0,9.01,4.03,5.0,-2.49,0.633,2.81,0.76,0.63,0.41,10.86,55.77,44.69,-0.28,0.04,8.26,38.0,27.19,-2.16,4276.0,4280.13,0.32,200770,86200,1.0
1045,40,21,2021,235928.809,269792.809,54.84,-13.27,-11.33,-12.34,19.33,32.71,0.0,0.0,9.28,4.08,4.0,-2.83,0.615,-0.71,1.32,1.09,0.75,6.77,60.13,37.56,-0.51,-0.22,-11.59,-13.53,-3.06,3.85,4295.0,4302.13,0.61,197226,80300,1.0
1046,40,22,2022,256090.947,288087.947,59.21,-13.58,-11.29,-12.58,20.87,40.15,25.52,0.0,9.8,4.17,7.0,-2.58,0.63,-0.09,1.13,0.96,0.63,6.91,59.21,48.15,-0.53,-0.23,16.63,25.7,21.13,11.49,4315.0,4325.13,0.8,191391,79000,1.0
1047,40,23,2023,275304.08,304543.08,63.61,-13.18,-10.64,-12.08,24.66,51.58,26.15,0.0,17.18,4.49,7.0,-2.51,0.565,-0.77,1.15,0.93,0.59,13.65,66.21,54.39,-0.07,0.21,10.99,-2.67,-10.83,10.58,4328.0,4328.0,0.65,187325,82500,1.0
1048,41,94,1994,2234.559,3905.559,8.31,-9.62,-7.17,-9.36,0.0,0.0,0.0,5.22,0.0,1.52,5.0,-2.91,0.69,-0.37,0.83,0.67,0.04,,9.13,7.19,-2.59,-2.15,-9.96,289.13,-15.61,0.0,268.182,268.9,0.0,0,16766,1.0
1049,41,95,1995,2826.192,4399.192,10.25,-9.49,-6.68,-9.2,0.0,0.0,0.0,6.77,0.0,1.86,8.0,-2.69,0.741,0.48,0.94,0.76,0.07,,12.19,8.19,-2.54,-2.23,7.73,66.67,18.77,0.0,279.982,275.726,0.0,0,17780,1.0
1050,41,96,1996,4724.82,6435.82,16.81,-10.67,-7.41,-10.26,0.0,0.0,0.0,8.12,1.57,2.29,6.0,-2.66,0.805,8.97,0.9,0.68,0.01,,16.94,9.94,-1.94,-1.4,12.69,25.52,7.03,0.0,288.294,281.072,1.61,0,18222,1.0
1051,41,97,1997,7263.393,11033.393,23.06,-17.39,-12.53,-14.95,5.5,0.0,0.0,7.32,-6.12,1.61,4.0,-1.92,1.377,26.66,0.65,0.53,0.02,,24.69,15.88,-12.06,-8.32,28.18,-2.75,25.56,0.0,305.308,314.978,1.54,0,25271,1.0
1052,41,98,1998,7081.785,10939.785,22.5,-17.7,-13.32,-15.1,5.25,0.0,10.56,8.63,-9.32,1.92,5.0,-2.62,0.793,4.56,1.1,0.86,0.03,,28.78,20.47,0.07,0.38,3.17,38.98,10.46,9.22,316.19,314.746,1.12,0,25388,1.0
1053,41,99,1999,5555.953,9357.953,17.63,-17.94,-13.87,-15.49,6.87,0.0,17.59,9.7,-9.66,1.72,6.0,-2.81,0.785,3.67,1.08,0.83,0.03,,26.78,15.63,-0.13,-0.22,2.51,5.69,2.64,14.12,316.924,315.142,1.24,0,24834,1.0
1054,41,0,2000,8003.295,11356.295,25.16,-16.6,-12.88,-14.35,7.87,0.0,10.24,13.7,-8.63,2.06,5.0,-2.93,0.697,1.92,0.77,0.59,0.04,,29.06,16.16,-0.94,-0.2,-3.35,2.31,-7.83,8.86,318.56,318.096,1.16,0,24102,1.0
1055,41,1,2001,7073.262,10341.262,22.19,-16.8,-12.69,-14.33,7.51,0.0,0.0,14.29,-8.03,2.01,6.0,-2.75,0.728,4.53,0.95,0.74,0.02,,27.25,15.84,-0.21,0.28,9.48,-15.41,-1.08,4.04,318.246,318.759,1.41,0,23430,1.0
1056,41,2,2002,8960.022,12051.022,27.63,-16.03,-12.22,-13.61,9.38,22.03,0.0,15.51,-4.79,2.4,7.0,-2.86,0.717,2.24,1.07,0.83,0.03,,27.68,18.65,-1.73,-0.74,0.77,16.44,8.64,-0.63,323.02,324.286,1.18,0,24271,1.0
1057,41,3,2003,9375.845,12248.845,28.89,-15.47,-11.63,-13.06,12.31,23.12,0.0,11.77,-0.68,2.68,9.0,-2.85,0.676,-0.07,1.17,0.92,0.04,,30.31,22.81,-0.08,0.75,-1.33,-5.34,7.43,-0.17,325.536,324.536,1.06,0,25010,1.0
1058,41,4,2004,12456.485,15417.485,38.2,-15.85,-11.56,-13.17,15.59,27.04,0.0,15.51,-0.85,3.03,6.0,-2.63,0.817,5.3,1.3,1.03,0.04,,38.2,25.33,-0.48,0.2,8.96,42.74,1.9,2.86,326.388,326.086,0.76,0,25438,1.0
1059,41,5,2005,14287.867,18012.867,44.15,-19.3,-13.99,-15.94,20.51,33.26,13.25,16.77,0.6,2.89,7.0,-2.45,0.883,10.18,0.93,0.76,0.01,,45.97,34.7,0.76,1.27,17.33,18.64,16.65,6.48,325.891,323.621,0.76,0,27020,1.0
1060,41,6,2006,17071.073,20547.073,52.96,-19.9,-13.82,-16.1,25.32,40.45,22.17,18.7,3.8,3.24,6.0,-2.72,0.747,1.32,1.07,0.88,0.09,,54.08,41.07,0.4,0.9,16.71,4.76,17.09,10.11,323.765,322.339,0.78,0,27306,1.0
1061,41,7,2007,19036.683,22389.683,59.33,-20.3,-13.99,-16.3,32.38,45.56,34.85,24.28,5.1,3.58,9.0,-2.76,0.754,2.02,1.17,0.95,0.02,,63.54,50.95,0.46,1.16,8.85,36.36,13.27,11.92,323.495,320.861,0.61,0,27042,1.0
1062,41,8,2008,27788.851,32284.851,88.71,-26.25,-18.62,-21.37,36.72,54.23,51.0,28.09,2.35,3.74,8.0,-2.59,0.868,7.71,0.91,0.73,0.01,,91.75,58.85,2.37,2.29,14.5,20.67,17.15,14.15,318.997,313.255,0.55,19097,27992,1.0
1063,41,9,2009,18228.506,23523.506,59.36,-29.35,-21.96,-24.71,34.53,69.06,64.72,24.57,1.99,3.13,5.0,-2.83,0.695,6.59,0.77,0.62,0.01,,99.5,47.8,1.97,4.89,17.19,4.97,9.63,15.63,312.658,307.084,0.91,18241,26936,1.0
1064,41,10,2010,24613.248,29956.248,80.31,-29.23,-22.12,-24.75,39.72,63.04,42.83,33.33,5.61,3.39,6.0,-2.76,0.816,3.76,1.23,1.02,0.02,14.14,84.89,53.93,0.2,0.57,-15.47,5.53,-10.3,10.68,307.676,306.478,0.87,17407,26164,1.0
1065,41,11,2011,29022.594,34893.594,95.47,-31.06,-23.37,-26.3,37.9,74.24,30.86,35.51,5.1,3.73,5.0,-2.6,0.815,5.07,1.13,0.94,0.02,17.45,95.97,74.01,0.81,1.39,13.31,-4.24,24.89,8.01,306.72,303.997,0.89,16452,26261,1.0
1066,41,12,2012,31912.857,38913.857,106.9,-36.1,-27.67,-30.94,37.5,87.02,45.99,34.74,3.88,3.78,6.0,-2.64,0.818,7.47,1.03,0.85,0.04,15.39,111.3,88.93,1.8,2.33,12.93,41.93,17.42,8.47,302.237,298.53,0.84,15463,26184,1.0
1067,41,13,2013,32422.264,40236.264,109.45,-40.07,-31.17,-34.8,38.93,94.28,49.07,37.84,-2.14,3.53,6.0,-2.74,0.848,7.29,1.13,0.93,0.06,15.76,116.47,102.09,0.77,1.42,1.36,2.94,0.66,8.81,298.316,296.229,0.85,14683,26539,1.0
1068,41,14,2014,38246.244,47620.244,130.03,-45.92,-36.48,-40.44,41.86,109.82,62.74,35.76,-5.95,3.53,5.0,-2.67,0.884,10.24,1.09,0.9,0.05,14.42,130.03,107.69,0.71,1.14,7.27,4.63,9.29,10.58,295.523,294.134,0.7,13964,27560,1.0
1069,41,15,2015,37476.785,47138.785,129.56,-48.47,-39.09,-42.99,47.28,118.92,62.17,30.43,-12.34,3.54,5.0,-2.8,0.755,3.09,1.14,0.92,0.05,12.85,134.67,118.81,1.66,2.03,4.09,-2.39,2.22,9.9,292.494,289.262,0.71,13286,27780,1.0
1070,41,16,2016,29171.61,38772.61,102.4,-48.38,-39.68,-43.24,41.46,107.94,0.0,19.56,-11.54,3.29,6.0,-2.86,0.708,0.85,1.39,1.11,0.08,15.31,130.28,99.17,1.52,2.18,-10.21,-6.63,-7.23,4.04,287.005,284.879,1.01,12589,26657,1.0
1071,41,17,2017,33387.548,42809.548,117.19,-48.39,-40.12,-43.11,43.81,108.63,0.0,23.91,-9.51,3.33,6.0,-2.74,0.788,2.49,1.16,0.94,0.21,12.21,123.92,96.13,-0.01,0.27,-1.81,-2.62,-1.51,0.71,285.677,284.901,1.12,11928,26498,1.0
1072,41,18,2018,44358.666,53245.666,154.68,-48.12,-38.82,-42.31,53.7,117.93,0.0,30.3,-1.88,3.78,5.0,-2.75,0.771,-2.35,0.99,0.81,0.19,12.34,156.36,115.67,-0.66,-0.24,7.32,-17.08,8.8,-0.03,286.261,286.777,1.18,11128,26461,1.0
1073,41,19,2019,85391.642,101721.642,156.04,-68.2,-44.8,-60.65,116.92,133.04,0.0,47.11,-4.2,2.06,6.0,-0.71,3.324,-4.99,1.33,1.21,0.34,7.41,169.03,142.1,-90.82,0.61,13.02,203.47,69.2,2.45,330.401,547.242,0.56,10439,80820,1.0
1074,41,20,2020,113769.715,128562.715,212.9,-65.19,-50.87,-57.54,103.23,162.66,84.16,42.77,-4.03,2.65,5.0,-2.37,0.684,-5.81,0.85,0.71,0.22,13.28,212.9,152.29,2.35,2.27,16.61,-68.04,-33.03,9.31,541.094,534.381,0.48,9322,79886,1.0
1075,41,21,2021,137893.465,153627.465,263.51,-71.01,-57.31,-63.38,116.98,165.46,70.2,32.21,-1.57,2.82,7.0,-2.85,0.728,-2.2,0.8,0.67,0.27,15.25,263.51,150.0,2.07,1.75,-0.94,12.41,8.09,8.52,526.736,523.295,0.76,8947,74207,1.0
1076,41,22,2022,176222.359,190021.359,346.43,-68.31,-53.89,-59.97,142.78,194.99,83.05,38.87,8.08,3.78,7.0,-2.75,0.655,-3.54,0.74,0.62,0.21,31.08,346.43,242.91,2.79,2.59,15.04,55.63,21.97,8.66,516.896,508.681,0.95,8363,72327,1.0
1077,41,23,2023,160629.95,175343.95,326.18,-69.44,-53.98,-60.48,161.61,247.77,99.69,31.71,13.64,3.48,7.0,-2.72,0.671,-2.04,0.79,0.67,0.33,30.05,346.41,264.25,3.19,3.19,12.18,12.28,4.14,6.55,499.736,492.458,1.01,7319,65010,1.0
1078,42,94,1994,17377.64,18198.04,14.84,-3.86,-1.16,-3.38,5.59,0.0,0.0,4.81,5.64,3.72,6.0,-3.18,0.621,-1.77,1.26,0.89,0.18,,15.34,10.91,-0.02,0.03,1.26,-34.43,-33.26,0.0,1200.5,1171.0,1.19,0,32200,1.0
1079,42,95,1995,19162.613,23475.913,16.41,-7.38,-4.44,-6.96,7.45,15.71,0.0,4.44,3.39,2.38,6.0,-1.03,1.005,28.67,0.7,0.53,0.09,,16.41,11.88,0.28,0.32,-9.02,178.25,117.94,-10.45,1156.045,1167.74,1.0,0,24900,1.0
1080,42,96,1996,30985.476,34487.676,28.13,-7.24,-4.4,-6.86,9.09,19.45,0.0,5.48,5.62,3.5,6.0,-2.37,0.616,7.14,0.83,0.66,0.2,,28.25,15.72,5.67,0.33,17.53,81.04,12.95,0.27,1136.923,1101.51,0.86,0,26800,1.0
1081,42,97,1997,40632.638,43548.338,36.75,-6.69,-3.9,-5.11,11.77,22.38,18.46,7.1,8.35,4.63,8.0,-2.75,0.626,0.0,0.92,0.71,0.19,,39.63,24.75,-0.38,0.24,9.01,-32.51,7.57,15.49,1093.654,1105.65,1.31,0,29200,1.0
1082,42,98,1998,77325.508,78091.708,69.63,-5.39,-2.35,-4.98,12.14,27.01,20.03,9.21,12.96,7.97,5.0,-3.91,0.378,-28.58,1.27,1.05,0.46,,69.94,36.25,-0.44,-0.02,12.77,-125.74,12.56,31.22,1101.099,1110.52,1.17,0,31100,1.0
1083,42,99,1999,97448.921,98320.121,88.88,-6.08,-2.52,-5.63,17.72,34.16,46.58,10.53,17.76,9.14,8.0,-2.55,0.421,-1.89,1.17,0.96,0.32,,90.88,58.25,1.27,1.8,16.69,634.29,13.46,34.19,1096.911,1096.41,0.8,0,29800,1.0
1084,42,0,2000,72500.96,71718.36,66.5,-3.65,-0.69,-1.97,22.35,42.64,33.39,15.09,22.51,8.02,6.0,-2.77,0.336,-7.68,1.79,1.56,0.97,,97.44,61.5,0.56,1.58,9.7,31.55,16.22,14.75,1088.36,1090.24,0.58,0,15800,1.0
1085,42,1,2001,104838.604,103038.404,93.06,-3.57,-0.62,-1.87,31.58,51.12,30.74,17.17,26.98,9.72,8.0,-2.7,0.331,2.61,1.6,1.42,0.93,,108.53,54.5,-3.33,0.83,9.59,13.41,6.02,12.62,1080.495,1126.57,-0.02,0,35700,1.0
1086,42,2,2002,88227.909,87915.309,78.54,-4.98,-2.13,-3.57,35.52,69.32,31.52,19.25,28.74,7.85,4.0,-2.51,0.462,18.76,1.33,1.13,0.72,,91.5,72.59,0.29,0.49,6.83,-8.6,5.27,12.09,1077.519,1123.35,-0.12,0,41100,1.0
1087,42,3,2003,71274.94,72523.84,63.5,-6.34,-2.64,-4.56,31.15,70.17,17.45,19.73,26.89,5.95,4.0,-2.13,0.579,16.34,1.54,1.25,0.72,,80.69,48.15,0.08,0.45,-3.41,-1.96,-8.1,7.43,1078.845,1122.44,0.3,0,56200,1.0
1088,42,4,2004,79031.931,80202.931,70.33,-7.31,-2.81,-5.19,30.59,79.96,0.0,22.11,26.39,5.84,5.0,-2.55,0.574,1.13,1.58,1.22,0.67,,73.89,53.7,-0.11,0.23,13.87,-5.2,6.29,3.32,1075.966,1123.73,0.69,0,46100,1.0
1089,42,5,2005,64237.595,63285.695,56.75,-5.73,-0.98,-3.35,27.34,87.29,0.0,21.02,24.97,4.51,5.0,-2.61,0.46,-1.51,1.69,1.39,0.98,,76.26,50.44,-0.73,-0.16,9.14,-29.96,4.11,1.05,1083.892,1131.94,0.92,0,44500,1.0
1090,42,6,2006,63954.623,65415.123,56.59,-7.74,-2.65,-5.38,24.36,92.06,0.0,22.64,24.24,4.56,3.0,-2.11,0.493,9.28,1.89,1.56,0.88,,60.44,49.76,0.16,0.43,5.37,9.04,2.49,1.01,1087.692,1130.14,1.0,0,42600,1.0
1091,42,7,2007,58960.007,58782.807,52.1,-6.26,-1.13,-3.73,25.43,97.83,0.0,25.77,26.8,5.4,9.0,-2.67,0.44,-8.75,1.91,1.46,0.77,,58.86,50.41,-0.14,0.11,7.82,35.36,13.35,4.58,1086.816,1131.67,0.37,0,41500,1.0
1092,42,8,2008,60560.811,60736.811,53.39,-7.53,-0.93,-4.65,32.64,105.47,25.27,27.12,30.05,4.81,6.0,-2.33,0.623,7.91,2.27,1.8,0.89,,60.56,49.09,-0.23,-0.04,18.32,10.61,18.31,7.59,1090.43,1134.31,0.54,41700,40600,1.0
1093,42,9,2009,46271.035,50809.335,40.27,-14.4,-8.72,-11.51,33.0,104.16,0.0,10.89,36.01,2.15,5.0,-3.1,0.419,-7.18,0.95,0.76,0.45,24.21,57.18,29.91,-1.3,0.0,8.96,-169.74,-99.25,-15.91,1094.499,1149.02,0.77,39800,40500,1.0
1094,42,10,2010,41031.861,43197.961,35.71,-11.7,-4.74,-8.27,37.53,88.47,0.0,22.78,49.11,3.6,6.0,-2.2,0.4,-0.54,1.9,1.47,0.68,24.38,40.57,27.47,0.0,0.0,6.81,308.47,15642.5,-22.64,1098.338,1149.03,0.86,38400,40360,1.0
1095,42,11,2011,40376.242,40568.242,35.04,-10.29,-3.25,-6.92,45.37,86.12,0.0,26.55,53.66,3.64,8.0,-2.61,0.459,4.43,2.09,1.74,0.95,36.51,38.06,32.25,-0.28,0.0,4.97,16.24,15.45,-4.24,1105.788,1152.29,0.79,36700,38350,1.0
1096,42,12,2012,48117.752,48201.552,41.56,-11.42,-5.07,-8.1,53.08,83.42,67.44,27.05,58.96,3.51,5.0,-2.61,0.44,5.76,1.6,1.34,0.77,33.97,41.75,33.63,-0.48,0.0,4.48,-14.85,-14.69,15.05,1113.923,1157.79,0.64,35200,38080,1.0
1097,42,13,2013,56544.887,56400.587,49.32,-12.17,-5.75,-8.83,52.37,61.94,95.5,27.5,59.8,3.74,4.0,-2.72,0.434,4.7,1.55,1.24,0.68,28.21,53.81,38.49,0.98,1.28,-7.21,-6.15,1.71,36.38,1113.178,1146.49,0.34,33638,38350,1.0
1098,42,14,2014,56956.8,56781.7,51.0,-10.94,-4.04,-7.32,57.8,55.32,111.08,34.53,55.89,3.98,7.0,-2.59,0.507,2.9,1.47,1.14,0.61,34.65,58.33,47.65,2.59,2.98,5.32,18.03,9.53,63.71,1080.874,1116.8,0.25,31900,37925,1.0
1099,42,15,2015,76622.364,79831.764,68.99,-14.5,-8.11,-11.09,52.2,47.41,0.0,24.34,45.53,3.73,4.0,-2.71,0.527,5.07,1.22,0.94,0.5,22.37,72.83,50.73,0.55,1.04,-14.31,-48.38,-38.99,-4.78,1069.932,1110.63,0.45,29300,39135,1.0
1100,42,16,2016,93130.05,96675.75,84.26,-14.97,-7.62,-11.03,48.16,48.62,0.0,18.7,40.46,4.28,5.0,-2.45,0.499,-1.64,1.53,1.11,0.54,22.28,89.98,68.41,0.48,0.8,2.57,1.35,-2.51,-11.14,1061.913,1105.27,0.19,28000,41275,1.0
1101,42,17,2017,80969.724,85309.124,73.55,-17.04,-8.81,-12.68,45.45,51.88,0.0,18.82,37.02,3.52,6.0,-2.56,0.516,2.64,1.37,1.05,0.55,20.9,84.11,65.97,0.4,0.74,6.72,14.16,15.87,-10.92,1058.324,1100.88,0.16,26800,41975,1.0
1102,42,18,2018,92906.845,98595.545,84.46,-23.05,-12.9,-17.92,41.0,49.18,0.0,8.32,13.02,2.86,4.0,-2.87,0.445,-4.53,1.32,1.01,0.55,18.89,87.89,74.58,0.08,0.32,-5.0,-107.36,-18.21,-10.37,1052.023,1100.01,0.12,25300,40655,1.0
1103,42,19,2019,122320.669,126290.769,115.72,-25.23,-12.8,-20.51,37.14,57.3,0.0,27.81,-3.32,3.61,8.0,-2.38,0.307,-9.56,1.73,1.47,0.62,24.85,118.64,74.21,3.91,2.04,9.52,1747.37,37.42,-2.31,1027.721,1057.04,0.59,24000,38680,1.0
1104,42,20,2020,125847.642,138818.542,131.43,-35.76,-23.99,-30.53,36.36,89.41,53.24,0.0,-11.77,3.34,6.0,-2.03,0.355,29.44,1.16,0.89,0.21,14.98,132.43,106.79,9.41,3.5,14.72,184.03,37.79,9.43,931.059,957.526,0.27,22600,33625,1.0
1105,42,21,2021,161510.656,174608.256,168.84,-39.0,-24.6,-32.32,53.07,107.18,125.98,0.0,-11.17,3.8,6.0,-2.31,0.477,4.19,1.4,1.08,0.29,19.75,172.63,119.05,0.1,0.31,12.74,-23.62,32.48,18.51,907.634,956.59,0.32,21650,19500,1.0
1106,42,22,2022,263418.032,276569.732,276.22,-37.66,-22.41,-30.38,68.13,128.59,168.87,0.0,-9.77,5.35,4.0,-2.32,0.475,2.22,1.23,0.97,0.26,23.35,279.04,164.32,0.31,0.47,15.5,-9.87,-9.68,22.22,906.963,953.653,0.3,20641,35000,1.0
1107,42,23,2023,347614.583,361766.983,365.84,-38.55,-21.9,-30.84,76.27,144.12,168.28,0.0,27.89,6.75,7.0,-2.36,0.508,4.89,1.05,0.8,0.13,26.1,374.76,234.69,0.36,0.43,1.57,12.75,8.52,20.04,901.736,950.182,0.4,19868,39000,1.0
1108,43,0,2000,0.0,0.0,0.0,-0.86,-0.86,-0.86,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.39,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,711.265,711.265,0.0,0,0,1.0
1109,43,1,2001,0.0,0.0,0.0,-1.01,-1.01,-1.01,0.0,0.0,0.0,1.55,0.0,0.0,,0.0,0.626,0.0,0.0,0.0,0.0,,0.0,0.0,-0.67,0.0,31.79,385.29,857.69,0.0,716.055,716.055,0.0,0,0,1.0
1110,43,2,2002,0.0,0.0,0.0,-0.98,0.33,-0.79,0.0,0.0,0.0,1.8,0.0,0.0,,0.0,0.438,11.08,1.72,1.72,0.27,23.22,0.0,0.0,-0.15,0.0,11.29,20.0,75.1,0.0,717.1,717.1,0.0,0,0,1.0
1111,43,3,2003,0.0,0.0,0.0,-0.42,0.25,-0.25,0.0,0.0,0.0,1.42,0.0,1.07,,0.0,0.156,-3.43,1.57,1.57,0.94,14.36,0.0,0.0,-20.21,0.0,-2.31,-31.82,-31.19,0.0,862.04,862.04,0.0,0,4000,1.0
1112,43,4,2004,0.0,0.0,0.0,-1.29,-0.59,-1.1,0.0,0.0,0.0,0.0,0.0,0.07,3.0,-3.07,0.01,-14.29,1.35,1.35,0.77,0.0,0.0,0.0,-16.0,0.0,1.64,-385.93,-243.0,0.0,1000.0,1000.0,0.0,0,4000,1.0
1113,43,5,2005,0.0,0.0,0.0,-1.15,-0.39,-0.93,0.0,0.0,0.0,1.57,0.0,0.96,5.0,-1.85,0.025,5.17,1.46,1.46,0.87,,0.0,0.0,-0.03,0.0,16.23,161.66,209.56,0.0,1000.252,1000.252,0.0,0,4000,1.0
1114,43,6,2006,0.0,0.0,0.0,-0.93,-0.22,-0.73,0.0,0.0,0.0,1.61,0.0,1.07,4.0,-2.0,0.037,0.74,1.43,1.43,0.82,,0.0,0.0,-34.94,0.0,-16.04,-16.81,-20.64,0.0,1349.69,1349.71,0.0,0,4300,1.0
1115,43,7,2007,13294.644,11045.011,9.85,-0.17,0.64,0.08,0.0,0.0,0.0,2.62,3.27,3.92,5.0,-1.72,0.031,1.5,1.97,1.97,1.37,,10.55,4.39,0.0,-4.89,12.54,-81.31,-34.85,0.0,1354.11,1349.71,0.0,0,4600,1.0
