,enterprise_id,years,roe_%,roe_%_adjusted_to_book_value,roa_%,return-on-tangible-equity,return-on-tangible-asset,roc_(joel_greenblatt)_%,roce_%,5-year_rore_%,1-year_roiic_%,roic_%,wacc_%,effective_interest_rate_on_debt_%,gross_margin_%,operating_margin_%,net_margin_%,ebitda_margin_%,fcf_margin_%,debt-to-equity,equity-to-asset,debt-to-asset,liabilities-to-assets,gross-profit-to-asset_%,degree_of_financial_leverage,asset_turnover,dividend_payout_ratio,days_sales_outstanding,days_payable,days_inventory,cash_conversion_cycle,receivables_turnover,inventory_turnover,cogs-to-revenue,inventory-to-revenue,capex-to-revenue,capex-to-operating-income,capex-to-operating-cash-flow,net_interest_margin_(bank_only)_%
1123,43,2015,50.68,3.46,24.463,70.617,28.323,898.69,59.21,17.93,34.59,69.85,9.56,3.21,78.138,53.766,38.312,57.706,32.55,0.22,0.443,0.097,0.555,49.893,3.53,0.639,0.144,40.11,66.93,0.0,-26.82,9.1,,0.22,0.0,0.035,0.066,0.098,
1124,43,2016,59.416,3.3,24.117,96.552,28.579,778.14,52.59,17.34,29.23,62.11,9.77,2.56,78.225,52.312,39.392,55.705,38.885,0.542,0.371,0.201,0.627,47.893,-3.99,0.612,0.187,41.31,77.25,0.0,-35.94,8.84,,0.22,0.0,0.035,0.068,0.083,
1125,43,2017,69.48,3.52,23.244,124.662,27.285,815.48,53.53,12.19,108.17,61.67,9.29,2.25,79.352,54.863,37.667,56.737,39.486,0.916,0.303,0.277,0.696,48.968,0.71,0.617,0.202,42.25,88.67,0.0,-46.42,8.64,,0.21,0.0,0.035,0.065,0.082,
1126,43,2018,70.388,2.41,19.573,174.349,23.464,854.8,55.62,11.95,-8.64,49.16,9.0,2.9,78.499,53.957,31.328,56.918,41.938,0.992,0.256,0.254,0.739,49.045,-0.07,0.625,0.192,49.43,104.73,0.0,-55.3,7.38,,0.22,0.0,0.034,0.063,0.075,
1127,43,2019,107.871,2.99,25.37,416.566,30.725,844.57,57.28,16.03,149.87,66.04,8.79,3.16,78.502,56.013,39.191,52.502,38.254,1.174,0.217,0.255,0.779,50.817,5.0,0.647,0.154,51.82,83.47,0.0,-31.65,7.04,,0.21,0.0,0.034,0.06,0.081,
1128,43,2020,143.834,2.82,30.013,830.486,36.271,724.26,65.07,23.38,39.01,62.58,7.44,3.01,79.05,57.431,48.084,62.057,44.157,1.447,0.202,0.292,0.795,49.342,1.2,0.624,0.17,51.78,52.94,0.0,-1.16,7.05,,0.21,0.0,0.043,0.075,0.089,
1129,43,2021,104.38,1.88,20.411,9640.602,25.305,436.46,41.67,12.4,-39.52,41.28,8.01,3.59,75.25,53.35,41.899,56.99,42.586,1.983,0.19,0.377,0.806,36.657,1.08,0.487,0.249,61.54,48.96,0.0,12.58,5.93,,0.25,0.0,0.046,0.087,0.098,
1130,43,2022,126.79,2.63,24.384,,32.654,563.82,46.44,19.83,24.64,39.44,8.55,3.24,76.229,54.157,46.002,60.708,45.801,1.901,0.194,0.369,0.803,40.405,1.17,0.53,0.21,54.62,51.43,0.0,3.19,6.68,,0.24,0.0,0.043,0.08,0.086,
1131,43,2023,145.922,2.76,25.997,,36.998,623.72,49.75,14.78,266.2,41.31,10.45,3.37,76.332,57.211,44.655,58.25,45.411,2.227,0.163,0.362,0.835,44.439,1.22,0.582,0.184,52.78,57.7,0.0,-4.92,6.92,,0.24,0.0,0.049,0.086,0.098,
1132,44,1994,17.795,4.94,9.129,19.056,9.45,19.53,18.24,9.45,86.82,10.31,9.38,0.0,63.75,25.945,14.612,33.617,4.899,0.592,0.521,0.308,0.451,39.826,1.78,0.625,0.156,0.0,50.22,5.91,-44.31,0.0,61.73,0.36,0.006,0.178,0.685,0.784,
1133,44,1995,18.609,5.69,9.556,19.973,9.903,20.15,19.55,10.22,5.8,10.42,11.88,0.0,64.032,25.927,14.715,33.481,4.658,0.578,0.507,0.293,0.462,41.581,1.12,0.649,0.142,0.0,55.19,5.73,-49.46,0.0,63.68,0.36,0.006,0.185,0.713,0.799,
1134,44,1996,19.358,4.6,9.841,20.793,10.199,20.68,20.16,12.8,26.99,10.77,11.84,0.0,63.013,25.48,14.573,32.718,2.374,0.615,0.51,0.314,0.447,42.555,1.27,0.675,0.134,0.0,54.09,5.47,-48.62,0.0,66.78,0.37,0.006,0.211,0.827,0.899,
1135,44,1997,18.97,5.03,9.589,20.56,9.979,19.05,17.92,11.91,8.14,10.8,10.54,0.0,83.122,24.206,14.716,31.158,-0.487,0.634,0.501,0.318,0.499,54.162,2.61,0.652,0.136,0.0,121.65,12.91,-108.74,0.0,28.27,0.17,0.006,0.235,0.971,1.021,
1136,44,1998,18.697,5.05,9.22,19.527,9.418,18.39,17.67,10.38,1.57,9.88,8.9,0.0,82.655,23.62,14.397,30.578,1.906,0.73,0.485,0.354,0.515,52.937,1.54,0.64,0.145,0.0,118.84,12.92,-105.92,0.0,28.25,0.17,0.006,0.195,0.826,0.911,
1137,44,1999,16.926,3.08,8.153,16.926,8.153,19.5,18.58,6.08,21.17,10.21,9.48,0.0,61.049,24.339,12.479,31.433,6.188,0.744,0.478,0.356,0.522,39.884,-0.42,0.653,0.141,17.91,47.98,5.58,-24.49,20.38,65.47,0.39,0.006,0.161,0.661,0.722,
1138,44,2000,20.393,3.61,9.556,21.835,9.861,19.86,18.37,8.21,7.89,10.23,9.9,0.0,60.837,24.243,14.691,31.455,6.037,0.752,0.459,0.346,0.541,39.574,4.37,0.65,0.141,18.13,42.42,5.62,-18.67,20.13,64.91,0.39,0.006,0.167,0.687,0.734,
1139,44,2001,20.987,4.35,9.269,24.504,9.896,18.78,16.92,7.13,5.25,9.82,8.39,0.0,52.031,21.999,13.883,29.095,2.674,0.921,0.424,0.391,0.576,34.738,-1.98,0.668,0.157,19.28,33.94,4.86,-9.8,18.93,75.08,0.48,0.006,0.166,0.757,0.862,
1140,44,2002,17.51,4.9,7.402,20.678,7.915,15.71,13.62,1.84,61.51,8.82,5.67,0.0,50.553,18.137,11.006,25.443,3.03,0.94,0.421,0.396,0.579,34.001,1.03,0.673,0.164,20.6,34.11,5.08,-8.43,17.72,71.8,0.49,0.007,0.15,0.83,0.832,
1141,44,2003,9.039,4.57,3.843,10.643,4.106,11.78,10.1,-8.18,-37.65,5.73,5.7,0.0,50.223,13.715,5.8,20.536,2.193,0.971,0.429,0.416,0.571,33.275,2.05,0.663,0.195,20.58,31.54,5.17,-5.79,17.74,70.61,0.5,0.007,0.166,1.208,0.883,
1142,44,2004,13.218,5.05,5.908,15.458,6.317,14.71,12.69,-5.08,21.76,7.64,7.78,0.0,50.221,16.523,8.584,23.222,9.251,0.812,0.464,0.377,0.536,34.565,1.93,0.688,0.264,16.93,25.95,5.16,-3.86,21.56,70.78,0.5,0.007,0.098,0.594,0.515,
1143,44,2005,17.404,6.06,8.49,20.084,9.081,17.42,14.93,6.73,46.28,9.81,9.89,0.0,31.749,19.027,12.254,25.486,13.361,0.649,0.51,0.331,0.49,21.997,2.18,0.693,0.268,14.53,18.58,3.98,-0.07,25.13,91.66,0.68,0.007,0.076,0.401,0.364,
1144,44,2006,17.734,6.31,9.0,20.334,9.625,19.56,15.7,16.02,-48.48,10.61,11.07,0.0,32.313,20.606,13.612,27.142,14.28,0.669,0.505,0.338,0.495,21.365,1.23,0.661,0.323,14.7,19.64,4.12,-0.82,24.84,88.69,0.68,0.008,0.084,0.408,0.371,
1145,44,2007,23.161,6.71,12.022,26.642,12.896,22.46,16.93,37.71,-22.75,11.98,11.75,0.0,33.175,21.032,16.962,27.014,12.441,0.544,0.534,0.29,0.466,23.513,3.3,0.709,0.421,13.98,17.6,3.36,-0.26,26.11,108.79,0.67,0.006,0.083,0.396,0.401,
1146,44,2008,15.584,3.51,8.207,18.17,8.872,19.64,15.64,14.26,42.59,13.81,12.39,4.63,34.692,24.353,10.511,22.804,12.857,0.609,0.52,0.316,0.48,27.088,3.17,0.781,0.541,12.93,15.85,2.92,0.0,28.24,125.21,0.65,0.005,0.085,0.351,0.399,
1147,44,2009,30.097,5.81,14.911,35.759,16.18,32.4,26.29,28.03,-5.78,17.12,6.06,5.35,36.728,27.416,18.337,33.536,16.076,0.764,0.47,0.359,0.53,29.866,1.35,0.813,0.437,0.0,15.26,2.9,-12.36,0.0,125.7,0.63,0.005,0.091,0.331,0.361,
1148,44,2010,33.199,6.93,15.51,40.002,16.848,33.31,26.19,26.25,12.88,18.37,6.55,4.55,38.654,29.809,20.009,35.949,16.702,0.754,0.464,0.35,0.536,29.962,2.15,0.775,0.511,0.0,16.43,2.85,-13.58,0.0,128.18,0.61,0.005,0.086,0.288,0.339,
1149,44,2011,34.507,6.24,15.905,41.817,17.298,34.19,26.48,19.69,61.45,18.96,5.47,4.08,40.031,30.339,20.546,36.252,17.471,0.786,0.458,0.36,0.542,30.988,1.62,0.774,0.494,0.0,19.97,2.73,-17.24,0.0,133.62,0.6,0.004,0.089,0.292,0.337,
1150,44,2012,37.921,5.33,16.942,46.274,18.428,37.89,29.06,33.97,34.15,20.14,3.81,4.11,39.571,30.708,20.377,36.733,16.368,0.869,0.436,0.379,0.564,32.9,1.08,0.831,0.483,18.04,21.31,2.54,-0.73,20.23,143.97,0.6,0.004,0.101,0.329,0.382,
1151,44,2013,36.82,6.37,15.985,45.114,17.371,36.18,27.97,13.51,-2.71,19.04,3.36,3.95,39.236,30.33,19.824,36.58,14.209,0.891,0.432,0.385,0.568,31.638,1.42,0.806,0.542,17.94,22.91,2.6,-2.37,20.34,140.47,0.61,0.004,0.111,0.365,0.438,
1152,44,2014,35.689,5.95,15.514,43.595,16.841,34.64,26.69,12.02,12.85,18.69,4.63,3.8,38.792,30.304,19.875,36.709,15.285,0.883,0.437,0.386,0.563,30.28,2.35,0.781,0.573,17.5,23.63,2.6,-3.53,20.86,140.2,0.61,0.004,0.101,0.332,0.397,
1153,44,2015,32.968,4.7,13.43,40.918,14.584,31.6,24.48,2.16,42.9,16.69,5.57,3.97,38.102,29.036,17.338,34.958,15.112,1.162,0.376,0.436,0.624,29.513,1.46,0.775,0.678,16.85,20.91,2.51,-1.55,21.66,145.36,0.62,0.004,0.094,0.324,0.384,
1154,44,2016,45.426,3.0,12.552,61.666,13.538,30.18,21.65,-4.43,4.01,17.42,6.16,3.27,38.52,28.942,17.823,34.43,18.594,3.403,0.187,0.636,0.813,27.13,0.04,0.704,0.716,18.05,20.26,2.45,0.24,20.22,148.73,0.61,0.004,0.071,0.247,0.277,
1155,44,2017,191.928,,13.591,30431.818,14.62,34.75,24.79,0.83,-22.1,19.27,6.04,3.53,41.446,31.761,19.034,37.638,17.214,-11.775,-0.071,0.837,1.071,29.595,1.69,0.714,0.654,20.55,20.64,2.01,1.92,17.76,181.35,0.59,0.003,0.074,0.233,0.301,
1156,44,2018,,,16.019,,17.276,43.22,32.48,8.23,-22.68,18.28,6.32,3.32,46.541,36.763,22.753,47.581,16.203,-9.038,-0.097,0.874,1.097,32.766,0.75,0.704,0.575,27.59,25.14,1.76,4.21,13.23,207.3,0.53,0.003,0.081,0.221,0.334,
1157,44,2019,,,17.787,,19.14,38.67,28.96,25.49,309.71,22.78,4.5,3.24,50.958,40.608,27.869,48.355,19.875,-4.965,-0.191,0.947,1.191,32.523,-2.52,0.638,0.53,37.93,37.33,1.92,2.52,9.62,189.72,0.49,0.003,0.129,0.318,0.394,
1158,44,2020,,,15.003,,16.001,30.23,24.79,25.1,1.08,18.28,3.0,2.85,52.327,41.892,28.203,50.354,26.813,-5.792,-0.173,1.001,1.173,27.836,1.13,0.532,0.603,39.86,39.35,1.82,2.33,9.16,201.09,0.48,0.002,0.112,0.267,0.295,
1159,44,2021,,,9.448,,9.992,19.31,16.29,7.17,-25.22,11.82,3.88,2.46,50.772,37.519,24.628,47.43,24.076,-6.577,-0.149,0.978,1.149,19.477,1.02,0.384,0.833,41.18,33.38,1.96,9.76,8.86,186.69,0.49,0.003,0.085,0.228,0.262,
1160,44,2022,,,14.172,,14.952,26.77,21.42,24.39,-136.46,16.87,4.93,2.35,54.172,42.513,32.49,52.456,30.58,-10.726,-0.085,0.916,1.085,23.629,1.47,0.436,0.566,31.3,29.98,1.83,3.15,11.66,199.49,0.46,0.002,0.088,0.207,0.223,
1161,44,2023,,,11.847,,12.529,24.21,18.73,5.31,-0.95,17.55,7.2,2.46,56.97,44.622,26.647,47.031,23.671,-8.112,-0.119,0.966,1.119,25.328,1.35,0.445,0.56,31.39,36.35,1.97,-2.99,11.63,185.42,0.43,0.002,0.082,0.184,0.257,
1162,45,2011,28.03,,20.268,29.332,20.94,136.97,39.6,0.0,0.0,64.36,0.0,4.65,75.025,52.28,30.699,59.22,20.517,0.219,0.723,0.158,0.277,49.532,0.0,0.66,0.0,68.97,21.47,0.0,47.5,5.29,,0.25,0.0,0.148,0.284,0.42,
1163,45,2012,28.325,,21.457,29.399,22.068,150.85,43.25,0.0,0.0,61.74,4.32,7.3,76.826,47.319,26.947,55.511,25.411,0.138,0.774,0.107,0.226,61.174,0.0,0.796,0.0,45.24,19.52,0.0,25.72,8.07,,0.23,0.0,0.163,0.345,0.391,
1164,45,2013,0.636,0.12,0.495,0.702,0.533,24.52,5.59,0.0,-34.93,1.52,7.66,3.36,73.197,10.572,1.042,23.462,7.408,0.2,0.778,0.156,0.222,34.758,1.48,0.475,0.0,45.4,17.13,0.0,28.27,8.04,,0.27,0.0,0.243,2.296,0.766,
1165,45,2014,11.019,1.22,9.092,12.44,10.038,85.99,18.22,0.0,164.55,27.06,8.96,3.95,76.181,35.62,19.055,48.539,36.331,0.031,0.864,0.027,0.136,36.348,-23.85,0.477,0.0,42.38,14.79,0.0,27.59,8.61,,0.24,0.0,0.173,0.486,0.323,
1166,45,2015,11.403,1.9,10.162,21.05,17.178,116.21,17.83,0.0,6.6,17.43,8.18,6.49,82.729,40.061,23.584,49.543,44.08,0.006,0.903,0.006,0.097,35.648,1.14,0.431,0.0,40.8,22.29,0.0,18.51,8.95,,0.17,0.0,0.147,0.367,0.25,
1167,45,2016,9.184,1.37,8.253,19.864,15.969,103.31,14.45,29.19,33.42,12.65,7.85,8.39,84.008,34.722,20.571,45.527,43.491,0.007,0.895,0.006,0.105,33.704,0.63,0.401,0.0,43.13,23.68,0.0,19.45,8.46,,0.16,0.0,0.141,0.405,0.244,
1168,45,2017,19.76,3.52,17.867,33.235,28.209,140.32,22.87,54.17,157.84,31.3,4.38,3.17,86.291,44.964,36.967,53.803,42.033,0.0,0.911,0.0,0.089,41.706,1.7,0.483,0.0,43.26,23.99,0.0,19.27,8.44,,0.14,0.0,0.162,0.361,0.279,
1169,45,2018,23.864,3.46,21.319,34.348,29.311,149.92,28.84,40.51,83.35,41.43,5.82,,86.584,49.696,39.195,58.114,43.005,0.0,0.88,0.0,0.12,47.094,0.85,0.544,0.0,44.11,22.82,0.0,21.29,8.28,,0.13,0.0,0.166,0.333,0.278,
1170,45,2019,27.906,6.27,24.318,37.234,31.109,112.36,29.12,34.36,51.62,46.29,6.62,1.8,83.246,44.617,39.6,52.344,27.506,0.006,0.864,0.005,0.136,51.12,1.93,0.614,0.0,43.86,23.41,0.0,20.45,8.32,,0.17,0.0,0.249,0.559,0.475,
1171,45,2020,19.964,3.45,16.024,25.326,19.305,66.34,22.99,21.35,-19.74,28.57,10.22,0.37,81.937,33.928,26.147,42.049,30.004,0.102,0.758,0.077,0.242,50.216,4.01,0.613,0.0,44.16,31.2,0.0,12.96,8.27,,0.18,0.0,0.214,0.63,0.416,
1172,45,2021,25.417,4.19,19.916,30.67,23.003,65.5,24.88,20.04,57.27,35.13,8.68,0.32,80.583,38.005,33.905,45.987,27.434,0.083,0.805,0.067,0.195,47.335,1.57,0.587,0.0,44.27,29.45,0.0,14.82,8.24,,0.19,0.0,0.176,0.464,0.391,
1173,45,2022,31.102,4.21,24.205,36.852,27.551,74.84,32.33,19.42,55.91,38.82,9.61,0.0,80.794,39.645,33.385,46.401,33.065,0.111,0.752,0.084,0.248,58.579,0.85,0.725,0.0,39.27,43.62,0.0,-4.35,9.3,,0.19,0.0,0.158,0.4,0.324,
1174,45,2023,18.516,7.41,13.193,22.142,14.935,35.7,19.07,2.17,-56.66,18.91,9.9,1.58,78.347,24.821,19.896,32.27,16.332,0.212,0.677,0.143,0.323,51.951,0.99,0.663,0.0,43.05,65.58,0.0,-22.53,8.48,,0.22,0.0,0.27,1.086,0.623,
1175,46,1994,28.835,7.43,13.969,52.67,17.892,84.79,36.15,12.76,3.68,20.28,11.67,0.0,79.891,37.013,20.634,40.963,19.392,0.285,0.503,0.143,0.44,54.087,-1.09,0.677,0.472,0.0,331.98,244.15,-87.83,0.0,1.49,0.2,0.135,0.096,0.261,0.332,
1176,46,1995,28.326,7.36,14.345,82.077,21.464,86.45,28.94,16.51,-645.36,16.9,13.15,0.0,64.722,29.427,20.02,35.275,20.913,0.116,0.51,0.059,0.435,46.375,1.97,0.717,0.521,0.0,176.02,114.13,-61.89,0.0,3.2,0.35,0.11,0.067,0.229,0.244,
1177,46,1996,29.161,4.7,14.6,75.49,21.076,83.36,25.49,15.11,6.03,16.75,12.88,0.0,59.301,26.399,19.994,31.55,11.622,0.153,0.492,0.075,0.412,43.302,-446.99,0.73,0.552,0.0,156.47,94.98,-61.49,0.0,3.84,0.41,0.106,0.06,0.228,0.342,
1178,46,1997,32.745,4.52,16.13,76.529,22.46,89.05,26.51,16.48,38.3,17.96,14.15,0.0,56.688,25.139,19.574,29.814,21.338,0.147,0.493,0.073,0.412,46.713,1.37,0.824,0.559,0.0,128.41,85.45,-42.96,0.0,4.27,0.43,0.101,0.06,0.24,0.22,
1179,46,1998,37.566,4.15,18.446,83.528,25.275,93.55,29.59,26.95,52.34,20.25,14.61,0.0,53.661,24.807,19.521,28.349,20.594,0.179,0.489,0.087,0.465,50.705,1.12,0.945,0.513,0.0,103.41,71.54,-31.87,0.0,5.1,0.46,0.091,0.061,0.247,0.229,
1180,46,1999,41.33,3.37,18.226,101.624,24.685,76.68,27.75,22.7,0.45,17.54,10.92,0.0,51.021,23.704,19.511,27.478,12.473,0.3,0.402,0.121,0.482,47.66,1.7,0.934,0.595,45.79,96.29,66.06,15.56,7.97,5.53,0.49,0.089,0.073,0.31,0.37,
1181,46,2000,45.236,4.24,17.456,115.818,22.824,69.5,28.84,22.07,29.02,19.03,11.6,0.0,49.901,23.214,18.006,27.684,10.913,0.453,0.372,0.168,0.531,48.378,0.7,0.969,0.531,41.63,87.31,60.92,15.24,8.77,5.99,0.5,0.084,0.078,0.337,0.418,
1182,46,2001,48.598,3.7,18.06,104.024,22.519,69.85,31.85,21.95,37.93,20.73,6.52,0.0,47.561,22.518,16.901,26.473,12.287,0.467,0.372,0.173,0.503,50.822,0.91,1.069,0.487,41.18,73.46,50.6,18.32,8.86,7.21,0.52,0.073,0.068,0.3,0.355,
1183,46,2002,47.158,6.19,17.352,90.924,21.086,62.92,29.61,18.14,4.8,18.96,4.63,0.0,82.901,43.767,34.35,49.109,28.027,0.552,0.365,0.201,0.526,41.877,4.16,0.505,0.466,88.1,476.78,332.33,-56.35,4.14,1.1,0.17,0.156,0.113,0.259,0.288,
1184,46,2003,41.748,6.61,15.613,73.258,18.606,60.18,26.87,12.92,-0.38,16.56,5.48,0.0,81.782,42.383,33.338,48.124,33.375,0.47,0.383,0.18,0.514,38.301,0.36,0.468,0.482,90.53,351.34,305.65,44.84,4.03,1.19,0.18,0.153,0.099,0.234,0.229,
1185,46,2004,40.447,6.44,15.499,55.566,17.303,58.94,25.89,6.3,5.81,16.88,6.77,0.0,80.268,38.107,30.379,43.952,35.34,0.436,0.384,0.167,0.52,40.951,0.74,0.51,0.509,76.67,129.51,227.01,174.17,4.76,1.61,0.2,0.123,0.085,0.224,0.194,
1186,46,2005,35.48,9.07,14.021,40.0,14.677,46.8,21.85,-3.36,-130.72,14.22,7.78,0.0,78.384,29.418,25.378,35.733,30.789,0.398,0.406,0.161,0.537,43.307,0.52,0.552,0.601,60.78,42.51,163.67,181.94,6.0,2.23,0.22,0.097,0.075,0.255,0.196,
1187,46,2006,26.265,7.14,10.596,29.04,11.02,40.25,18.77,-15.37,32.76,11.09,6.38,0.0,76.605,26.617,21.04,34.376,28.193,0.45,0.401,0.181,0.545,38.578,1.5,0.504,0.706,54.35,31.63,126.05,148.77,6.72,2.9,0.23,0.081,0.064,0.239,0.184,
1188,46,2007,24.953,4.86,9.917,28.1,10.379,26.72,11.62,-20.55,-27.24,7.94,8.84,0.0,73.489,16.286,19.587,26.308,25.557,0.389,0.394,0.153,0.552,37.208,0.1,0.506,0.779,50.33,29.43,104.23,125.13,7.25,3.5,0.27,0.076,0.043,0.266,0.145,
1189,46,2008,18.327,2.77,7.05,20.996,7.412,43.99,16.54,-347.83,77.39,15.31,10.06,0.0,74.623,23.215,13.536,31.432,24.747,0.316,0.376,0.119,0.574,38.865,-2.9,0.521,1.192,52.42,33.32,108.49,127.59,6.96,3.36,0.25,0.075,0.042,0.18,0.144,
1190,46,2009,42.271,12.97,16.344,47.594,17.083,78.47,29.53,56.5,-18.11,14.55,7.46,4.19,76.591,25.514,32.738,49.53,22.113,0.333,0.397,0.132,0.552,38.237,-5.49,0.499,0.462,50.07,40.6,129.84,139.31,7.29,2.81,0.23,0.083,0.054,0.213,0.198,
1191,46,2010,33.152,18.12,16.173,160.663,26.392,86.42,24.31,74.16,-3.29,5.75,8.85,3.88,67.118,14.66,47.029,66.815,7.04,0.296,0.526,0.156,0.453,23.082,1.01,0.344,0.7,63.28,57.9,205.16,210.54,5.77,1.78,0.33,0.185,0.053,0.363,0.431,
1192,46,2011,1.518,0.78,0.79,95.402,1.617,10.88,2.54,-60.27,10.21,2.36,6.64,4.04,59.997,7.296,1.872,21.2,19.884,0.329,0.514,0.169,0.463,25.302,1.12,0.422,0.444,55.35,45.16,138.06,148.25,6.59,2.64,0.4,0.151,0.036,0.5,0.155,
1193,46,2012,11.52,5.73,5.948,118.317,11.139,39.21,8.97,106.94,-133.42,10.01,4.94,3.93,64.886,18.682,13.054,32.169,22.187,0.321,0.519,0.167,0.458,29.563,2.72,0.456,0.414,59.27,46.85,131.13,143.55,6.16,2.78,0.35,0.126,0.036,0.192,0.139,
1194,46,2013,11.471,5.14,5.839,62.105,9.982,46.15,10.7,-24.83,-1681.76,9.38,3.51,3.75,65.206,20.896,13.049,34.762,17.069,0.388,0.5,0.194,0.477,29.178,0.36,0.447,0.442,61.52,41.9,141.92,161.54,5.93,2.57,0.35,0.135,0.041,0.198,0.195,
1195,46,2014,8.569,3.05,4.159,34.587,6.551,31.31,7.23,-118.08,85.91,8.28,5.6,3.51,61.497,17.407,10.002,30.282,22.951,0.504,0.471,0.237,0.505,25.573,0.99,0.416,0.496,61.57,43.35,137.36,155.58,5.93,2.66,0.39,0.145,0.035,0.202,0.133,
1196,46,2015,24.225,7.67,11.697,82.4,17.747,105.49,21.5,218.86,15.51,6.45,5.4,3.15,60.3,15.823,28.222,58.494,13.429,0.44,0.496,0.218,0.503,24.993,0.98,0.414,0.507,59.67,53.32,128.4,134.75,6.12,2.84,0.4,0.14,0.055,0.347,0.29,
1197,46,2016,9.52,3.03,4.446,45.28,7.043,45.26,7.49,-17.09,24.9,8.73,6.09,2.81,62.19,19.107,11.246,31.516,28.495,0.591,0.439,0.26,0.56,24.583,0.93,0.395,0.504,60.57,63.03,125.52,123.06,6.03,2.91,0.38,0.13,0.032,0.17,0.102,
1198,46,2017,9.249,2.4,3.979,87.383,6.465,43.63,6.66,-5.28,24.12,6.65,6.71,2.7,64.755,13.814,9.848,27.189,22.011,0.62,0.42,0.26,0.577,26.162,-2.54,0.404,0.489,61.9,69.46,124.43,116.87,5.9,2.93,0.35,0.12,0.041,0.294,0.156,
1199,46,2018,6.433,1.53,2.613,73.775,4.152,57.79,9.87,-51.9,-237.43,3.83,6.47,3.06,67.818,16.941,5.967,29.787,11.373,0.711,0.391,0.278,0.607,29.697,-1.51,0.438,0.475,63.18,83.52,140.8,120.46,5.78,2.59,0.32,0.124,0.047,0.278,0.293,
1200,46,2019,20.381,2.88,7.296,,11.661,71.35,14.61,-109.4,-95.78,9.91,5.68,3.12,68.059,21.117,14.707,33.083,19.641,0.941,0.323,0.304,0.675,33.764,4.98,0.496,0.459,60.17,86.73,142.34,115.78,6.07,2.56,0.32,0.125,0.062,0.293,0.239,
1201,46,2020,37.42,4.4,11.786,,19.289,56.67,13.15,265.64,10.43,10.11,3.45,3.47,69.285,20.26,25.16,29.074,25.743,1.017,0.307,0.312,0.692,32.454,-4.32,0.468,0.606,64.61,107.17,173.42,130.86,5.65,2.1,0.31,0.146,0.086,0.425,0.251,
1202,46,2021,27.593,3.54,8.031,,12.922,41.77,10.59,53.35,-11.26,6.49,3.19,2.86,67.2,13.363,17.022,24.52,14.028,1.256,0.276,0.347,0.723,31.707,4.47,0.472,0.835,59.7,108.08,154.54,106.16,6.11,2.36,0.33,0.139,0.107,0.798,0.432,
1203,46,2022,41.099,8.11,13.229,,21.73,79.4,20.11,113.65,103.42,15.76,4.34,2.48,72.023,27.1,26.793,36.751,19.836,0.867,0.361,0.313,0.638,35.561,0.91,0.494,0.492,60.08,119.68,154.12,94.52,6.08,2.37,0.28,0.118,0.091,0.337,0.315,
1204,46,2023,34.497,5.64,13.515,,22.478,83.59,20.88,44.72,-179.99,21.08,5.97,3.02,70.631,30.839,24.491,35.955,24.808,0.667,0.421,0.281,0.578,38.977,0.6,0.552,0.374,57.51,93.01,124.36,88.86,6.35,2.94,0.29,0.1,0.074,0.24,0.23,
1205,48,1994,29.797,4.56,25.0,29.797,25.0,82.58,44.88,19.6,24.49,37.57,13.22,,88.686,37.126,24.651,42.224,28.286,0.0,0.83,0.0,0.17,89.943,0.6,1.014,0.0,0.0,195.34,79.45,-115.89,0.0,4.59,0.11,0.025,0.06,0.161,0.175,
1206,48,1995,29.705,2.97,23.113,29.705,23.113,76.92,39.52,18.7,19.36,33.14,13.71,,89.759,34.327,24.474,38.858,25.181,0.0,0.74,0.0,0.243,84.769,1.5,0.944,0.0,0.0,266.25,57.03,-209.22,0.0,6.4,0.1,0.016,0.083,0.243,0.249,
1207,48,1996,35.863,3.46,25.371,35.863,25.371,95.86,45.5,20.06,31.66,35.17,10.45,,91.835,35.498,25.314,41.033,37.193,0.0,0.684,0.0,0.303,92.042,0.91,1.002,0.0,0.0,353.4,45.37,-308.03,0.0,8.05,0.08,0.01,0.057,0.16,0.133,
1208,48,1997,39.061,2.5,28.219,39.061,28.219,121.44,52.82,25.46,35.61,38.05,14.43,,86.486,40.809,28.938,45.476,35.104,0.0,0.749,0.0,0.251,84.338,0.9,0.975,0.0,29.97,173.0,0.0,-143.03,12.18,,0.14,0.0,0.042,0.102,0.106,
1209,48,1998,32.769,1.9,24.439,32.769,24.439,108.69,48.97,24.3,13.32,30.54,13.78,,90.591,43.965,29.42,50.675,49.712,0.0,0.744,0.0,0.256,75.256,0.67,0.831,0.0,29.18,188.09,0.0,-158.91,12.51,,0.09,0.0,0.055,0.126,0.1,
1210,48,1999,34.55,2.06,25.532,34.55,25.532,212.87,43.24,30.52,33.2,30.86,14.51,,90.864,50.858,39.424,55.973,63.574,0.0,0.736,0.0,0.264,58.847,1.4,0.648,0.0,34.24,165.2,0.0,-130.96,10.66,,0.09,0.0,0.03,0.058,0.044,
1211,48,2000,26.992,2.64,20.757,26.992,20.757,626.41,30.48,24.85,13.8,26.51,16.65,,86.923,47.944,41.039,53.389,45.944,0.0,0.793,0.0,0.207,43.964,2.0,0.506,0.0,43.69,118.97,0.0,-75.28,8.36,,0.13,0.0,0.038,0.08,0.077,
