,enterprise_id,year_id,years,pe_ratio,pe_ratio_without_nri,price-to-owner-earnings,pb_ratio,price-to-tangible-book,price-to-free-cash-flow,price-to-operating-cash-flow,ps_ratio,peg_ratio,ev-to-revenue,ev-to-ebitda,ev-to-ebit,earnings_yield_(joel_greenblatt)_%,forward_rate_of_return_(yacktman)_%,shiller_pe_ratio,cyclically_adjusted_pb_ratio,cyclically_adjusted_ps_ratio,cyclically_adjusted_price-to-fcf,dividend_yield_%,fcf_yield_%
686,28,96,1996,13.85,15.01,9.51,3.04,5.54,10.7,6.08,1.31,4.92,2.97,10.25,12.49,8.01,8.99,20.31,3.7,1.55,16.21,2.34,9.43
687,28,97,1997,17.17,18.24,12.85,3.92,8.08,12.39,7.0,1.59,2.66,3.19,11.31,13.65,7.33,12.77,24.93,4.77,1.96,19.59,1.93,8.27
688,28,98,1998,22.37,28.14,17.76,5.22,11.74,31.46,12.93,2.08,2.88,3.64,14.93,18.42,5.43,13.77,32.92,6.72,2.7,28.86,1.48,3.25
689,28,99,1999,27.42,26.9,15.78,6.44,16.43,24.55,13.16,2.54,2.53,4.24,14.63,18.32,5.46,13.86,41.37,8.84,3.43,37.0,1.23,4.14
690,28,0,2000,36.16,35.33,22.21,8.99,23.12,42.54,15.73,3.46,2.28,4.47,15.46,19.51,5.13,17.81,55.82,12.43,4.78,53.09,0.95,2.38
691,28,1,2001,28.31,27.67,23.49,7.07,15.5,41.46,15.94,2.78,1.9,3.57,12.69,15.38,6.5,17.13,45.45,10.47,4.02,45.92,1.19,2.44
692,28,2,2002,21.94,21.55,10.92,5.45,15.16,18.32,9.19,2.39,1.52,3.38,11.28,13.89,7.2,17.62,33.14,8.02,3.14,32.44,1.65,5.52
693,28,3,2003,12.95,12.72,11.89,2.87,10.41,12.45,6.37,1.39,1.17,2.58,9.59,11.74,8.52,17.29,18.06,4.39,1.75,17.76,3.0,8.06
694,28,4,2004,15.39,16.67,23.26,2.96,9.7,12.02,8.01,2.07,5.52,3.79,12.26,15.25,6.56,9.68,20.87,4.99,2.12,19.8,2.49,8.32
695,28,5,2005,16.69,16.62,18.99,2.62,8.97,12.14,7.84,2.13,46.17,4.46,14.87,18.76,5.33,6.15,21.8,5.04,2.3,20.05,2.25,8.12
696,28,6,2006,16.75,15.37,25.27,2.51,9.89,11.66,7.4,2.04,9.43,4.4,13.72,16.72,5.98,9.05,19.16,4.16,2.07,17.17,2.6,8.73
697,28,7,2007,13.96,14.47,18.22,2.57,10.55,18.52,9.22,1.91,2.86,4.39,13.14,15.78,6.34,11.79,18.44,3.9,2.06,17.48,2.77,5.46
698,28,8,2008,12.81,12.64,10.09,2.4,15.18,11.13,6.56,1.65,1.1,4.28,12.0,14.4,6.94,18.82,16.49,3.41,1.9,15.14,3.1,9.19
699,28,9,2009,7.06,6.83,8.09,1.23,16.18,3.76,2.52,0.68,0.48,2.94,9.38,11.74,8.52,33.02,7.01,1.38,0.8,6.02,7.65,25.44
700,28,10,2010,11.24,11.35,12.16,1.03,2.99,7.63,4.93,0.78,2.46,3.07,12.25,16.85,5.93,23.99,6.51,1.19,0.73,5.39,4.03,13.04
701,28,11,2011,12.94,12.14,13.33,1.22,3.27,5.57,4.06,0.99,0.0,3.41,12.82,17.04,5.87,10.87,8.01,1.35,0.88,6.03,2.52,18.08
702,28,12,2012,10.92,9.81,13.96,1.22,4.47,6.88,4.28,1.01,0.0,3.29,10.68,13.46,7.43,7.62,7.85,1.22,0.85,5.77,3.41,14.59
703,28,13,2013,12.21,10.43,21.94,1.33,4.32,10.26,5.31,1.15,0.0,3.17,11.73,15.35,6.51,3.6,9.31,1.36,1.0,6.74,3.33,9.9
704,28,14,2014,16.56,23.36,35.84,1.62,5.48,9.94,7.59,1.96,0.0,4.25,27.27,39.12,2.56,1.73,12.66,1.75,1.35,9.0,2.82,10.28
705,28,15,2015,12.64,17.55,25.35,1.49,3.09,9.33,6.92,1.65,0.0,3.05,19.72,27.19,3.68,-6.08,11.69,1.55,1.24,8.33,3.52,10.79
706,28,16,2016,,66.76,0.0,2.23,14.67,19.83,11.77,2.03,0.0,2.75,19.17,27.14,3.68,-14.27,16.88,1.93,1.56,10.49,2.95,5.39
707,28,17,2017,31.6,23.01,22.97,2.73,0.0,0.0,186.64,1.81,0.0,2.11,13.21,20.96,4.77,-10.57,18.74,1.97,1.6,12.13,2.94,-3.28
708,28,18,2018,,,0.0,2.03,0.0,0.0,17.35,1.15,0.0,1.85,-370.34,-27.46,-3.64,-18.86,13.82,1.11,0.92,7.73,4.81,-0.48
709,28,19,2019,,8.74,0.0,1.6,0.0,0.0,9.91,0.51,0.0,1.12,-11.3,-6.71,-14.9,0.0,11.27,0.51,0.42,4.28,4.89,-3.98
710,28,20,2020,,378.63,0.0,2.69,0.0,12.19,8.7,0.84,0.0,1.36,19.15,42.76,2.34,0.0,26.32,0.82,0.66,6.95,0.36,8.19
711,28,21,2021,14.56,,15.55,2.08,210.03,40.16,20.69,0.97,0.0,1.45,8.47,11.56,8.65,0.0,31.45,0.86,0.67,8.46,0.37,2.49
712,28,22,2022,,84.06,0.0,2.01,16.74,41.07,24.29,1.09,0.0,1.24,76.78,-51.07,-1.96,0.0,165.66,0.97,0.72,10.88,0.34,2.43
713,28,23,2023,,49.09,20.31,1.96,23.74,16.17,12.11,0.94,0.0,1.08,12.54,27.26,3.67,0.0,0.0,0.91,0.64,10.85,0.38,6.22
714,29,2,2002,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,29,3,2003,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,29,4,2004,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,29,5,2005,130.39,100.51,0.0,360.04,385.96,84.64,54.21,16.52,0.0,15.86,63.26,77.69,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.06
718,29,6,2006,82.39,79.25,0.0,261.83,269.65,74.69,49.2,19.74,0.0,18.78,47.32,53.81,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.07
719,29,7,2007,46.68,47.25,0.0,169.56,190.7,86.1,40.22,13.58,0.0,12.56,32.31,37.52,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.06
720,29,8,2008,52.12,52.44,0.0,190.99,217.25,64.81,37.86,13.19,0.0,12.2,33.46,39.82,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.08
721,29,9,2009,23.12,19.29,23.22,68.71,86.6,17.78,12.46,4.49,0.26,3.72,9.98,12.24,8.17,22.4,0.0,0.0,0.0,0.0,0.0,0.28
722,29,10,2010,30.42,29.84,28.89,109.45,129.94,23.3,21.28,8.38,0.69,7.29,17.42,20.59,4.86,22.01,0.0,0.0,0.0,0.0,0.0,0.22
723,29,11,2011,22.59,22.25,24.55,82.55,98.01,27.22,17.34,6.55,0.67,5.49,13.19,14.9,6.71,22.66,0.0,0.0,0.0,0.0,0.0,0.19
724,29,12,2012,21.72,20.51,20.47,72.19,85.27,19.02,14.52,5.58,0.81,4.47,11.9,13.68,7.31,23.31,0.0,0.0,0.0,0.0,0.0,0.27
725,29,13,2013,21.91,20.3,19.58,65.09,86.92,17.63,14.16,5.11,0.97,4.17,10.95,13.18,7.59,23.85,0.0,0.0,0.0,0.0,0.0,0.29
726,29,14,2014,29.83,28.41,28.75,86.21,107.93,33.63,20.37,6.85,1.5,5.84,16.27,20.29,4.93,21.64,55.84,9.73,13.77,49.27,0.0,0.15
727,29,15,2015,25.79,26.75,24.76,3.44,4.27,30.36,15.83,5.52,1.6,4.61,13.61,17.52,5.71,19.83,43.96,7.53,10.67,44.03,0.0,3.36
728,29,16,2016,34.06,32.77,36.48,4.33,5.18,32.44,20.29,7.19,2.33,6.23,18.81,23.64,4.23,16.46,55.04,9.02,13.05,54.82,0.0,3.19
729,29,17,2017,28.44,27.82,25.39,3.84,4.47,21.44,15.36,6.13,2.21,5.16,15.3,19.17,5.22,15.47,47.66,7.59,11.04,44.33,0.0,4.84
730,29,18,2018,58.52,51.49,36.08,4.77,5.46,31.0,19.98,6.69,4.07,5.72,18.53,23.22,4.31,15.07,58.54,8.45,12.25,50.08,0.0,3.29
731,29,19,2019,23.91,24.99,21.67,4.06,4.57,32.19,15.32,5.37,1.58,4.54,14.11,17.75,5.63,18.53,47.63,7.15,10.14,44.15,0.0,3.17
732,29,20,2020,27.25,28.1,27.62,4.57,5.15,30.21,17.16,5.78,1.48,5.06,15.89,20.6,4.85,21.47,51.2,7.82,10.78,49.48,0.0,3.37
733,29,21,2021,29.9,34.15,28.53,5.32,5.92,28.11,18.49,6.6,1.79,5.88,17.34,22.26,4.49,21.43,56.83,8.89,11.9,54.1,0.0,3.62
734,29,22,2022,25.82,29.77,27.09,7.61,8.43,29.3,21.42,7.62,1.13,7.01,17.45,19.84,5.04,21.85,67.93,12.19,15.3,67.88,0.0,3.5
735,29,23,2023,19.35,17.81,25.14,4.45,5.06,19.35,12.69,4.1,0.65,3.71,11.98,14.64,6.83,23.63,33.62,6.32,7.5,33.99,0.0,5.26
736,31,1,2001,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,31,2,2002,21.45,21.45,0.0,3.18,3.18,21.97,13.88,7.14,0.0,6.22,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
738,31,3,2003,18.78,18.78,0.0,2.65,2.65,5.51,4.55,5.47,0.0,5.45,,,0.0,0.0,0.0,0.0,0.0,0.0,0.99,17.3
739,31,4,2004,23.23,23.23,0.0,4.09,4.09,2.9,2.74,6.38,0.0,6.03,,,0.0,0.0,0.0,0.0,0.0,0.0,0.64,29.86
740,31,5,2005,24.11,24.11,0.0,3.83,3.83,0.0,91.27,6.58,0.0,8.19,,,0.0,0.0,0.0,0.0,0.0,0.0,0.54,-0.37
741,31,6,2006,26.63,26.63,8.93,4.6,4.6,8.46,7.5,6.78,0.9,7.38,,,0.0,26.38,0.0,0.0,0.0,0.0,0.51,11.36
742,31,7,2007,27.75,27.75,13.44,4.58,4.58,10.01,9.05,5.83,1.24,6.48,,,0.0,26.44,0.0,0.0,0.0,0.0,0.56,10.2
743,31,8,2008,35.27,33.45,0.0,3.91,3.91,0.0,0.0,6.17,1.24,6.48,,,0.0,22.46,0.0,0.0,0.0,0.0,0.52,-12.05
744,31,9,2009,26.88,26.75,4.06,1.77,2.73,3.4,3.22,3.81,0.74,3.17,,,0.0,27.54,0.0,0.0,0.0,0.0,0.89,27.02
745,31,10,2010,34.78,34.78,10.64,3.16,4.36,8.29,7.83,6.9,0.91,6.16,,,0.0,24.68,56.05,6.33,12.27,20.4,0.43,10.66
746,31,11,2011,26.67,26.67,38.61,3.42,4.46,24.81,21.92,7.08,0.7,5.6,,,0.0,24.54,52.56,5.89,11.54,21.7,0.44,3.74
747,31,12,2012,24.61,24.61,65.58,3.4,4.25,41.45,32.69,6.85,0.78,6.54,,,0.0,23.92,45.7,5.19,10.3,21.37,0.65,2.2
748,31,13,2013,24.14,24.14,29.23,3.45,4.12,24.26,20.87,6.71,1.17,6.79,,,0.0,23.43,42.44,4.91,9.81,22.43,0.57,3.81
749,31,14,2014,22.73,22.73,16.96,3.76,4.38,15.36,14.18,6.85,1.67,6.8,,,0.0,18.3,40.91,4.88,9.81,25.91,0.71,5.87
750,31,15,2015,25.22,25.22,30.05,4.1,4.55,24.92,22.89,7.92,1.52,8.61,,,0.0,19.8,45.46,5.5,11.32,29.28,0.55,3.27
751,31,16,2016,23.12,23.12,21.11,4.0,4.37,17.03,16.03,7.01,1.23,7.59,,,0.0,22.07,39.58,4.81,10.15,27.45,0.61,4.61
752,31,17,2017,26.44,26.44,11.36,4.12,4.45,10.13,9.8,8.04,1.34,9.06,,,0.0,23.59,45.45,5.56,12.11,28.77,0.56,8.67
753,31,18,2018,27.61,27.61,246.95,4.73,5.06,57.94,52.3,8.68,1.46,10.37,,,0.0,22.07,49.16,6.25,13.77,30.26,0.52,1.53
754,31,19,2019,28.52,28.52,67.4,4.48,4.69,37.6,34.25,9.4,1.43,10.73,,,0.0,22.74,48.38,6.43,14.36,37.8,0.48,2.28
755,31,20,2020,18.23,18.23,124.06,2.77,2.88,31.04,27.72,5.99,0.98,6.91,,,0.0,22.43,29.78,4.07,9.15,28.11,0.84,2.92
756,31,21,2021,25.31,25.31,10.36,4.81,4.99,9.13,8.95,8.81,1.34,9.27,,,0.0,22.63,42.86,5.99,13.54,31.78,0.0,8.7
757,31,22,2022,21.19,21.19,18.47,3.45,3.55,14.75,14.08,8.02,1.16,8.58,,,0.0,22.86,35.22,5.03,11.52,25.2,0.43,6.42
758,31,23,2023,18.15,18.15,24.78,3.5,3.6,20.74,18.84,7.46,1.06,8.18,,,0.0,21.45,31.68,4.67,10.83,23.92,0.87,4.25
759,30,94,1994,37.7,41.09,0.0,6.22,6.27,0.0,43.57,1.87,2.0,1.98,22.93,25.84,3.87,18.78,78.74,11.88,3.84,0.0,0.3,-2.67
760,30,95,1995,35.83,36.84,0.0,6.15,6.32,0.0,40.59,1.74,3.81,1.78,19.91,22.52,4.44,8.2,76.12,11.49,3.61,0.0,0.33,-2.67
761,30,96,1996,30.06,30.6,1135.56,4.11,4.18,0.0,30.88,1.42,1.12,1.37,15.61,18.0,5.56,18.16,60.68,8.83,2.82,0.0,0.52,-2.76
762,30,97,1997,25.58,26.0,104.76,3.78,3.84,0.0,21.83,1.23,0.94,1.21,13.5,15.55,6.43,18.45,52.57,7.73,2.43,0.0,0.45,-0.42
763,30,98,1998,38.79,37.63,403.4,5.87,5.99,0.0,43.75,1.86,1.57,1.78,18.79,21.45,4.66,19.01,77.85,11.97,3.64,0.0,0.32,-1.09
764,30,99,1999,56.8,57.45,129.26,9.64,9.95,0.0,47.84,3.03,2.26,2.84,28.28,32.24,3.1,19.5,123.01,20.36,5.94,0.0,0.19,-0.48
765,30,0,2000,56.63,56.63,115.57,10.57,10.85,0.0,54.24,3.45,2.04,3.41,30.79,34.55,2.89,19.71,132.68,23.64,6.77,0.0,0.2,-0.1
766,30,1,2001,43.82,43.82,96.59,7.46,7.62,0.0,40.54,2.48,1.54,2.48,23.66,27.06,3.7,19.62,89.2,15.85,4.69,0.0,0.33,-0.68
767,30,2,2002,38.83,38.83,28.74,6.5,6.65,45.87,19.77,2.2,1.56,2.17,20.4,23.56,4.24,20.08,76.06,13.57,4.07,0.0,0.44,2.19
768,30,3,2003,13.4,13.4,18.54,2.42,2.49,23.86,10.2,0.84,0.6,0.81,6.98,8.06,12.41,21.05,25.86,4.64,1.43,763.34,1.0,4.28
769,30,4,2004,18.87,18.87,21.03,3.57,3.71,26.73,12.41,1.25,1.01,1.21,9.92,11.48,8.71,20.01,36.12,6.58,2.07,184.37,0.73,3.79
770,30,5,2005,18.26,18.26,22.14,3.73,3.96,34.07,13.79,1.25,1.0,1.23,9.75,11.37,8.8,20.05,34.32,6.44,2.04,117.35,0.79,2.98
771,30,6,2006,14.91,15.42,22.4,3.2,3.65,31.78,13.15,1.13,0.76,1.16,8.41,9.88,10.12,22.5,27.42,5.37,1.71,77.05,0.99,3.18
772,30,7,2007,14.6,15.98,17.63,3.21,4.29,20.4,10.97,1.06,0.86,1.16,8.49,10.3,9.71,21.74,23.51,4.7,1.52,55.18,1.66,5.13
773,30,8,2008,12.93,13.5,23.25,2.92,3.14,26.21,9.93,0.74,1.03,0.84,7.02,8.85,11.3,17.11,15.49,3.12,0.99,34.01,2.94,4.19
774,30,9,2009,16.07,15.03,25.69,2.05,2.19,9.86,6.57,0.51,4.57,0.67,7.76,11.26,8.88,9.82,10.68,2.08,0.65,18.97,4.18,10.08
775,30,10,2010,17.84,17.37,6.38,2.45,2.61,11.4,9.25,0.72,0.0,0.84,8.64,11.98,8.35,0.54,13.36,2.51,0.78,19.73,3.21,8.74
776,30,11,2011,18.29,18.29,25.66,3.16,3.37,17.48,13.3,0.9,0.0,1.01,9.16,11.87,8.42,-1.71,16.76,3.14,0.96,21.71,2.57,5.85
777,30,12,2012,17.97,17.97,14.23,3.81,4.07,12.83,10.48,0.99,0.0,1.09,9.22,11.54,8.67,4.14,18.97,3.61,1.09,22.78,2.34,7.96
778,30,13,2013,22.31,21.59,18.51,5.59,5.98,17.85,14.5,1.35,2.66,1.44,11.28,13.7,7.3,12.0,27.0,5.31,1.54,29.83,1.73,5.7
779,30,14,2014,20.44,20.44,17.07,8.47,9.44,17.66,14.45,1.4,1.17,1.51,10.87,12.95,7.72,21.47,28.93,6.09,1.67,30.2,2.03,5.88
780,30,15,2015,22.17,22.17,19.33,14.64,17.13,20.67,17.05,1.69,1.13,1.83,12.07,14.06,7.11,23.01,36.77,8.64,2.18,36.12,1.8,4.98
781,30,16,2016,23.03,23.03,19.93,24.93,37.36,20.5,17.21,1.82,1.17,1.99,12.78,14.78,6.77,23.12,40.62,11.02,2.46,37.12,1.88,5.0
782,30,17,2017,21.33,21.33,20.5,38.2,73.89,20.8,17.35,1.79,1.12,1.97,12.09,13.86,7.22,22.67,39.45,13.02,2.48,35.26,2.01,4.93
783,30,18,2018,27.56,27.56,23.66,159.95,0.0,23.47,19.77,2.36,1.57,2.54,15.23,17.36,5.76,20.52,50.06,20.95,3.33,42.59,1.77,4.36
784,30,19,2019,18.86,18.55,18.53,0.0,0.0,19.56,15.93,1.94,1.21,2.13,12.96,14.75,6.78,19.06,37.5,21.52,2.79,33.53,2.24,5.29
785,30,20,2020,22.25,22.25,21.48,0.0,0.0,22.73,18.28,2.27,1.77,2.55,15.42,17.65,5.67,16.06,38.94,31.72,3.13,36.08,2.38,4.48
786,30,21,2021,22.68,22.68,18.54,88.42,0.0,17.83,15.5,2.21,2.05,2.48,15.7,17.86,5.6,14.64,39.25,44.48,3.33,35.18,2.22,5.61
787,30,22,2022,23.63,23.63,28.52,0.0,0.0,27.72,23.43,2.57,1.8,2.8,16.33,18.36,5.45,16.08,42.17,70.77,3.81,39.86,1.8,3.69
788,30,23,2023,19.42,19.42,28.28,210.91,0.0,28.9,22.73,2.11,1.31,2.39,13.93,15.65,6.39,18.43,30.7,80.74,2.9,31.03,2.34,3.49
789,32,94,1994,25.75,24.61,16.42,4.47,8.19,23.04,9.02,0.9,0.0,0.99,7.82,12.31,8.12,0.0,39.45,2.93,0.78,32.36,1.49,4.33
790,32,95,1995,12.07,11.8,13.7,3.07,5.61,22.72,8.8,0.72,0.0,0.81,6.04,8.98,11.14,-0.48,36.72,2.64,0.71,26.1,1.92,4.41
791,32,96,1996,15.97,15.18,20.75,3.88,6.91,29.76,11.51,0.98,0.45,1.07,8.24,12.24,8.17,22.84,34.32,4.07,1.02,36.94,1.52,3.37
792,32,97,1997,19.28,33.77,32.64,4.51,6.83,44.6,16.44,1.41,0.85,1.36,9.02,12.61,7.93,22.2,41.82,5.28,1.33,48.56,1.3,2.34
793,32,98,1998,17.38,21.52,10.79,4.42,9.9,21.98,10.45,0.9,1.21,0.92,6.88,9.77,10.24,20.36,38.55,5.31,1.29,42.94,1.43,4.74
794,32,99,1999,16.33,16.39,12.98,2.64,5.74,23.47,11.14,0.93,0.98,1.07,6.73,8.85,11.3,19.64,36.64,5.46,1.33,41.89,1.5,4.39
795,32,0,2000,28.91,34.85,39.94,5.08,11.09,32.1,18.76,1.88,1.86,1.97,16.09,23.09,4.33,21.24,48.09,7.4,1.81,52.09,1.19,3.18
796,32,1,2001,21.97,23.17,33.56,3.75,9.55,32.08,18.32,1.46,2.16,1.63,10.75,14.57,6.86,14.26,35.3,5.6,1.43,39.09,1.6,3.12
797,32,2,2002,,,0.0,2.87,9.36,23.8,13.36,1.13,0.0,1.28,27.85,190.04,0.53,-5.45,24.02,3.77,1.01,25.13,2.23,4.25
798,32,3,2003,,14.33,0.0,2.19,9.07,10.97,7.88,0.84,0.0,1.01,8.78,11.88,8.42,-14.66,15.16,2.47,0.7,15.91,3.15,8.75
799,32,4,2004,20.94,21.19,14.46,2.56,7.14,17.95,12.61,1.2,0.0,1.28,11.5,15.46,6.47,-14.57,20.0,3.17,0.96,20.71,2.26,5.63
800,32,5,2005,23.25,27.43,16.91,2.55,7.17,17.84,12.86,1.13,0.0,1.19,14.18,19.9,5.03,-3.75,20.85,3.05,0.98,19.99,2.14,5.67
801,32,6,2006,18.47,19.38,14.34,2.73,15.25,17.21,12.39,1.09,5.91,1.2,10.82,13.74,7.28,8.42,21.3,2.96,0.99,19.23,2.22,5.98
802,32,7,2007,17.09,17.19,13.75,3.55,495.06,14.37,11.09,1.13,1.0,1.22,9.94,12.52,7.99,22.18,24.81,3.39,1.16,20.45,2.02,7.19
803,32,8,2008,18.55,18.34,13.97,4.74,0.0,14.42,11.59,1.31,1.13,1.43,10.87,13.31,7.51,20.54,31.44,4.38,1.53,24.45,1.63,7.19
804,32,9,2009,8.31,9.82,7.2,3.2,0.0,7.99,6.13,0.64,0.4,0.8,5.67,6.87,14.56,29.29,16.2,2.35,0.83,12.14,3.37,12.65
805,32,10,2010,18.2,18.72,11.91,3.22,0.0,8.45,7.14,0.91,0.94,1.08,9.65,13.33,7.5,29.15,19.23,2.76,0.97,13.27,3.11,11.7
806,32,11,2011,19.54,20.24,11.72,3.72,0.0,11.13,9.4,1.22,3.77,1.35,10.68,14.07,7.11,13.15,25.72,3.75,1.29,16.15,2.29,8.96
807,32,12,2012,19.82,22.12,20.85,3.71,0.0,20.12,14.46,1.12,0.0,1.21,12.18,16.57,6.04,6.25,22.48,3.72,1.25,15.61,2.54,5.08
808,32,13,2013,16.37,16.24,17.13,3.65,0.0,18.17,13.61,1.27,0.0,1.34,9.78,11.93,8.38,2.09,21.98,4.24,1.39,17.56,2.42,5.57
809,32,14,2014,17.68,18.15,17.73,3.9,35.75,20.47,16.0,1.78,4.97,1.81,10.53,12.35,8.1,8.11,28.15,5.83,1.91,23.56,1.85,4.97
810,32,15,2015,17.85,18.42,15.85,4.21,27.96,18.97,14.89,1.88,1.22,1.9,10.83,12.46,8.03,19.29,27.48,6.04,2.01,23.88,1.88,5.36
811,32,16,2016,16.32,16.21,15.55,4.15,0.0,17.5,14.1,2.02,1.0,2.15,10.66,12.02,8.32,20.45,25.56,5.95,2.03,22.79,2.09,5.86
812,32,17,2017,17.86,18.34,17.76,4.36,0.0,19.53,15.64,2.19,1.03,2.31,11.63,13.4,7.46,22.19,26.04,6.22,2.21,23.97,2.11,5.22
813,32,18,2018,73.42,72.26,31.07,6.68,0.0,22.97,19.0,2.8,7.27,2.9,14.02,16.17,6.18,13.61,35.09,7.55,2.87,30.07,1.79,4.48
814,32,19,2019,14.71,14.22,14.72,5.3,0.0,17.75,15.46,2.38,2.1,2.44,11.36,12.97,7.71,11.35,27.96,6.35,2.54,25.11,2.31,5.82
815,32,20,2020,21.05,21.39,19.37,6.81,0.0,21.34,18.74,3.52,3.19,3.61,14.7,16.72,5.98,10.5,32.58,7.88,3.32,31.1,1.9,4.81
816,32,21,2021,31.65,32.0,24.46,8.45,0.0,28.53,24.37,4.63,9.55,4.79,21.22,24.56,4.07,6.69,36.21,8.92,3.96,35.6,1.71,3.58
817,32,22,2022,26.36,26.06,22.41,7.69,0.0,28.4,24.19,4.25,11.43,4.44,17.34,20.13,4.97,5.86,30.77,7.91,3.67,30.55,1.81,3.6
818,32,23,2023,29.48,27.5,32.04,8.57,0.0,32.47,27.76,4.13,35.26,4.35,19.27,22.69,4.41,4.29,28.69,7.48,3.6,28.57,1.85,3.15
819,33,94,1994,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,33,95,1995,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821,33,96,1996,11.89,11.9,15.77,2.2,2.2,10.56,9.22,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41
822,33,97,1997,12.31,12.31,12.08,2.54,2.54,5.62,5.13,38.22,0.0,53.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.7
823,33,98,1998,13.81,13.81,14.99,2.82,2.82,7.3,6.46,35.22,0.0,52.18,,,0.0,24.51,0.0,0.0,0.0,0.0,0.0,13.67
824,33,99,1999,10.65,10.59,6.03,1.67,1.68,5.32,4.74,,0.0,0.0,,,0.0,33.14,0.0,0.0,0.0,0.0,0.0,18.85
825,33,0,2000,13.24,13.03,3.71,2.38,2.95,3.47,3.32,,0.0,0.0,,,0.0,30.35,0.0,0.0,0.0,0.0,1.04,24.04
826,33,1,2001,12.85,11.91,10.78,2.3,3.44,6.15,5.61,,0.0,0.0,,,0.0,32.14,0.0,0.0,0.0,0.0,2.58,13.25
827,33,2,2002,21.88,21.88,12.76,2.76,4.03,10.72,9.17,4.41,0.0,5.65,,,0.0,33.54,0.0,0.0,0.0,0.0,3.98,8.61
828,33,3,2003,16.53,16.53,7.51,2.28,3.39,8.8,7.67,3.78,0.0,5.71,,,0.0,26.75,0.0,0.0,0.0,0.0,4.5,9.79
829,33,4,2004,18.53,18.53,8.11,2.66,4.33,9.95,8.87,3.9,0.0,8.31,,,0.0,13.51,0.0,0.0,0.0,0.0,4.35,8.24
830,33,5,2005,14.48,14.7,3.37,2.55,4.28,3.29,3.13,3.35,0.0,7.82,,,0.0,14.23,0.0,0.0,0.0,0.0,3.7,26.09
831,33,6,2006,12.06,12.66,0.0,2.25,3.52,55.31,25.89,2.98,0.0,6.71,,,0.0,12.83,0.0,0.0,0.0,0.0,4.29,1.58
832,33,7,2007,13.15,13.82,2.63,2.25,3.43,2.74,2.63,2.99,0.0,7.05,,,0.0,23.04,0.0,0.0,0.0,0.0,4.15,31.01
833,33,8,2008,10.42,11.13,2.11,1.77,2.57,2.27,2.17,2.3,0.0,5.74,,,0.0,31.79,0.0,0.0,0.0,0.0,5.2,38.44
834,33,9,2009,20.9,10.84,0.0,1.44,2.04,4.46,3.85,1.38,0.0,3.8,,,0.0,38.08,10.79,1.39,0.0,0.0,9.55,19.43
835,33,10,2010,33.91,37.7,300.47,1.55,2.02,47.89,27.37,2.48,0.0,4.68,,,0.0,29.01,0.0,1.63,0.0,0.0,1.4,1.98
836,33,11,2011,14.09,14.73,4.16,1.22,1.53,3.44,3.21,2.27,0.0,4.37,,,0.0,29.38,11.78,1.42,2.07,0.0,2.55,28.82
837,33,12,2012,8.41,7.05,2.51,0.86,1.05,1.79,1.72,1.66,0.0,2.58,,,0.0,47.51,8.64,1.02,1.6,0.0,5.12,56.32
838,33,13,2013,14.12,24.6,0.0,1.12,1.35,0.0,0.0,2.55,0.0,3.22,,,0.0,28.83,10.99,1.25,0.0,0.0,3.86,-5.86
839,33,14,2014,12.94,13.66,6.41,1.14,1.37,4.8,4.5,2.7,0.0,2.91,,,0.0,24.11,10.49,1.22,0.0,0.0,4.35,20.32
840,33,15,2015,13.8,10.09,0.0,0.95,1.11,0.0,0.0,2.44,0.0,3.07,,,0.0,19.46,9.87,1.09,0.0,0.0,5.19,-13.08
841,33,16,2016,12.53,8.21,0.0,0.82,0.95,0.0,0.0,2.16,0.0,3.03,,,0.0,18.18,9.16,0.92,0.0,0.0,6.33,-2.14
842,33,17,2017,117.3,14.7,3.58,0.93,1.05,2.43,2.36,2.63,3.67,3.06,,,0.0,17.88,12.97,1.08,0.0,0.0,6.35,41.23
843,33,18,2018,21.42,17.0,68.85,1.1,1.26,0.0,0.0,3.24,3.74,2.93,,,0.0,8.85,16.46,1.19,0.0,0.0,4.94,-7.08
