,enterprise_id,year_id,years,net_income_from_continuing_operations,"cash_flow_depreciation,_depletion_and_amortization",change_in_receivables,change_in_inventory,change_in_prepaid_assets,change_in_payables_and_accrued_expense,change_in_other_working_capital,change_in_working_capital,deferred_tax,stock_based_compensation,asset_impairment_charge,cash_from_discontinued_operating_activities,cash_flow_from_others,cash_flow_from_operations,"purchase_of_property,_plant,_equipment","sale_of_property,_plant,_equipment",purchase_of_business,sale_of_business,purchase_of_investment,sale_of_investment,net_intangibles_purchase_and_sale,cash_from_discontinued_investing_activities,cash_from_other_investing_activities,cash_flow_from_investing,issuance_of_stock,repurchase_of_stock,net_issuance_of_preferred_stock,issuance_of_debt,payments_of_debt,net_issuance_of_debt,cash_flow_for_dividends,cash_flow_for_lease_financing,other_financing,cash_flow_from_financing,beginning_cash_position,effect_of_exchange_rate_changes,net_change_in_cash,ending_cash_position,capital_expenditure,free_cash_flow
330,15,18,2018,9721.088,3485.611,0.0,0.0,-2337.196,4813.847,1120.557,3597.208,154.494,3177.731,492.449,0.0,-714.534,19914.047,-3106.974,0.0,-8592.776,979.042,-1879.254,1027.796,-1615.855,0.0,-71.231,-13259.252,63.159,0.0,0.0,16222.655,-10900.054,5322.601,0.0,0.0,-2163.073,3222.687,23172.665,-960.047,8917.435,32090.1,-4722.829,15191.218
331,15,19,2019,11953.992,5524.516,0.0,0.0,-1517.454,4858.833,1463.52,4804.899,-327.329,5585.751,2042.641,0.0,-7090.839,22493.631,-5286.432,0.0,-7047.781,42.015,-10797.539,2694.468,-2109.835,0.0,-1.191,-22506.295,52.742,-1619.81,0.0,1805.152,-2435.525,-630.373,0.0,0.0,1096.114,-1101.327,30203.965,483.47,-630.521,29573.444,-7396.266,15097.365
332,15,20,2020,19991.454,6043.302,0.0,0.0,-6179.902,7693.469,1537.213,3050.78,-490.421,4521.33,2472.758,0.0,-9863.542,25725.661,-4636.422,0.0,-5573.82,11.11,-7812.976,2677.587,-26.779,0.0,-32.475,-15393.775,13034.114,0.0,0.0,2239.014,-4521.188,-2282.174,0.0,0.0,-659.639,10092.301,28273.484,584.004,21008.191,49281.675,-6464.782,19260.879
333,15,21,2021,22006.789,7358.276,0.0,0.0,-6698.152,12068.992,2386.613,7757.453,497.013,7697.861,1408.254,0.0,-11125.959,35599.687,-6366.247,0.0,-5824.694,1507.933,-26592.791,1118.125,-209.802,0.0,-1137.938,-37505.414,26.878,-118.724,0.0,5899.338,-1084.489,4814.849,0.0,0.0,-102.751,4620.252,53138.89,-1103.841,1610.684,54749.574,-6632.724,28966.963
334,15,22,2022,7420.326,7575.734,0.0,0.0,-5121.836,1544.778,716.358,-2860.7,-215.774,3778.174,5486.24,0.0,1316.867,22500.867,-8402.263,0.0,-2124.799,2439.713,-23139.363,2292.185,-2.364,0.0,-2364.058,-31300.949,17.18,-9649.939,0.0,1485.83,-2634.209,-1148.378,0.0,0.0,623.05,-10158.087,56184.629,-1392.365,-20350.534,35834.095,-8404.628,14096.239
335,15,23,2023,9515.883,6811.592,0.0,0.0,1248.748,282.256,425.489,1956.493,-249.169,4474.162,2900.202,0.0,3578.632,28987.795,-4981.933,93.457,-836.03,3299.859,-17370.445,186.042,-3.193,0.0,-52.242,-19664.485,1.596,-10847.059,0.0,3307.26,-1661.321,1645.939,0.0,0.0,-323.035,-9522.559,32993.223,512.27,313.021,33306.244,-4985.125,24002.67
336,16,94,1994,1301.0,352.0,0.0,0.0,0.0,0.0,0.0,52.0,223.0,0.0,0.0,0.0,209.0,2137.0,-4671.0,0.0,0.0,0.0,-26708.0,37236.0,0.0,0.0,-16457.0,-10600.0,0.0,197.0,0.0,6083.0,-405.0,5678.0,-433.0,0.0,2899.0,8341.0,122.0,0.0,-122.0,0.0,-4671.0,-2534.0
337,16,95,1995,1690.0,406.0,0.0,0.0,0.0,0.0,0.0,69.0,235.0,0.0,0.0,0.0,6718.0,9118.0,-327.0,0.0,0.0,0.0,-30823.0,34121.0,0.0,0.0,-11973.0,-9002.0,0.0,87.0,-94.0,1689.0,-3579.0,-1890.0,-527.0,0.0,4241.0,1817.0,-1933.0,0.0,1933.0,0.0,-327.0,8791.0
338,16,96,1996,1950.0,399.0,0.0,0.0,0.0,0.0,0.0,26.0,159.0,0.0,0.0,0.0,-7467.0,-4933.0,-307.0,0.0,0.0,0.0,-28139.0,41782.0,0.0,0.0,-19518.0,-6182.0,0.0,-283.0,0.0,14302.0,-3305.0,10997.0,-575.0,0.0,-158.0,9981.0,1134.0,0.0,-1134.0,0.0,-307.0,-5240.0
339,16,97,1997,5813.0,1527.0,0.0,0.0,0.0,0.0,0.0,89.0,965.0,0.0,0.0,0.0,-4514.0,3880.0,-1183.0,0.0,0.0,0.0,-26874.0,44207.0,0.0,0.0,-12613.0,3537.0,0.0,-2620.0,0.0,11199.0,-14789.0,-3590.0,-1888.0,0.0,3169.0,-4929.0,-2510.0,22.0,2510.0,0.0,-1183.0,2697.0
340,16,98,1998,6542.0,1963.0,0.0,0.0,0.0,0.0,0.0,-363.0,971.0,0.0,0.0,0.0,-7688.0,1425.0,-888.0,0.0,0.0,0.0,-60926.0,46166.0,0.0,0.0,-7835.0,-23483.0,0.0,-6648.0,0.0,33063.0,-6740.0,26323.0,-2175.0,0.0,4351.0,21851.0,28571.0,102.0,-105.0,28466.0,-888.0,537.0
341,16,99,1999,5165.0,1998.0,0.0,0.0,0.0,0.0,0.0,990.0,216.0,0.0,0.0,0.0,5148.0,13517.0,-437.0,0.0,0.0,0.0,-100413.0,84028.0,0.0,0.0,-33047.0,-49869.0,0.0,-384.0,0.0,31975.0,-8809.0,23166.0,-2604.0,0.0,15953.0,36131.0,28466.0,32.0,-189.0,28277.0,-437.0,13080.0
342,16,0,2000,7882.0,1917.0,0.0,0.0,0.0,0.0,0.0,281.0,2098.0,0.0,0.0,0.0,-113.0,12065.0,-465.0,0.0,0.0,0.0,-59699.0,50790.0,0.0,0.0,-21947.0,-31321.0,0.0,-3700.0,0.0,40862.0,-7763.0,33099.0,-3199.0,0.0,-8287.0,17913.0,28277.0,55.0,-1288.0,26989.0,-465.0,11600.0
343,16,1,2001,7517.0,1784.0,0.0,0.0,0.0,0.0,0.0,-8904.0,648.0,0.0,0.0,0.0,4220.0,5265.0,-642.0,0.0,0.0,0.0,-19817.0,51304.0,0.0,0.0,-27955.0,2890.0,0.0,-2962.0,0.0,23451.0,-41604.0,-18153.0,-3388.0,0.0,16937.0,-7566.0,26989.0,-65.0,524.0,27513.0,-642.0,4623.0
344,16,2,2002,6792.0,1732.0,0.0,0.0,0.0,0.0,0.0,-24075.0,-563.0,0.0,0.0,0.0,3288.0,-12826.0,-835.0,0.0,0.0,0.0,-127074.0,137691.0,0.0,0.0,27770.0,37552.0,0.0,-3595.0,0.0,14853.0,-42284.0,-27431.0,-3632.0,0.0,9313.0,-25345.0,27513.0,-57.0,-676.0,26837.0,-835.0,-13661.0
345,16,3,2003,9249.0,1104.0,0.0,0.0,0.0,0.0,0.0,-30582.0,-377.0,0.0,0.0,0.0,8599.0,-12007.0,-939.0,0.0,0.0,0.0,-162780.0,164522.0,0.0,0.0,-10884.0,-10081.0,0.0,-4834.0,0.0,31219.0,-15364.0,15855.0,-3709.0,0.0,12897.0,20209.0,26837.0,15.0,-1864.0,24973.0,-939.0,-12946.0
346,16,4,2004,10810.0,1107.0,0.0,0.0,0.0,0.0,0.0,10600.0,-263.0,0.0,0.0,0.0,2059.0,24313.0,-209.0,0.0,0.0,0.0,-228720.0,199443.0,0.0,0.0,-43939.0,-73425.0,0.0,-5796.0,0.0,42824.0,-9282.0,33542.0,-4281.0,0.0,27583.0,51048.0,24973.0,175.0,2111.0,27084.0,-209.0,24104.0
347,16,5,2005,13947.0,1636.0,0.0,0.0,0.0,4594.0,-25872.0,-21278.0,-519.0,0.0,0.0,0.0,2692.0,-3522.0,-863.0,0.0,0.0,0.0,-243573.0,144798.0,0.0,0.0,-27916.0,-127554.0,3712.0,-6286.0,0.0,58726.0,-16904.0,41822.0,-6468.0,0.0,100084.0,132864.0,27084.0,64.0,1852.0,28936.0,-863.0,-4385.0
348,16,6,2006,16465.0,1768.0,0.0,0.0,0.0,-8205.0,-19015.0,-27220.0,1695.0,0.0,0.0,0.0,-4931.0,-12223.0,-1228.0,0.0,0.0,0.0,-204476.0,174292.0,0.0,0.0,-119033.0,-150445.0,2846.0,-5765.0,0.0,59629.0,-15107.0,44522.0,-7683.0,0.0,136897.0,170817.0,28936.0,-86.0,8063.0,36999.0,-1228.0,-13451.0
349,16,7,2007,21133.0,2869.0,0.0,0.0,0.0,4517.0,-20940.0,-16423.0,1850.0,0.0,0.0,0.0,5080.0,14509.0,-748.0,0.0,0.0,0.0,-40905.0,75870.0,0.0,0.0,-102521.0,-68304.0,3117.0,-14359.0,2580.0,73173.0,-17768.0,55405.0,-9661.0,0.0,16051.0,53133.0,36999.0,92.0,-570.0,36429.0,-748.0,13761.0
350,16,8,2008,14982.0,2844.0,0.0,0.0,0.0,4190.0,-23963.0,-19773.0,-753.0,0.0,0.0,0.0,13736.0,11036.0,-2143.0,0.0,0.0,0.0,-28330.0,47970.0,0.0,0.0,-125977.0,-108480.0,1118.0,-3790.0,1558.0,100210.0,-28942.0,71268.0,-10878.0,0.0,44136.0,103412.0,36429.0,134.0,6102.0,42531.0,-2143.0,8893.0
351,16,9,2009,4008.0,3319.0,0.0,0.0,0.0,-8885.0,-23364.0,-32249.0,-5801.0,0.0,0.0,0.0,34757.0,4034.0,-2098.0,0.0,0.0,0.0,-185072.0,147781.0,0.0,0.0,36459.0,-2930.0,10127.0,0.0,34742.0,43782.0,-68105.0,-24323.0,-11528.0,0.0,-19713.0,-10695.0,42531.0,-83.0,-9674.0,32857.0,-2098.0,1936.0
352,16,10,2010,6276.0,4314.0,0.0,0.0,0.0,-16601.0,88375.0,71774.0,370.0,0.0,0.0,0.0,46997.0,129731.0,-2240.0,0.0,0.0,0.0,-189059.0,226875.0,0.0,0.0,122349.0,157925.0,13488.0,0.0,4244.0,67744.0,-227633.0,-159889.0,-4883.0,0.0,-52528.0,-199568.0,32857.0,394.0,88482.0,121339.0,-2240.0,127491.0
353,16,11,2011,-2238.0,3912.0,0.0,0.0,0.0,14069.0,25988.0,40057.0,608.0,0.0,12400.0,0.0,27802.0,82541.0,-987.0,0.0,0.0,0.0,-199259.0,181782.0,0.0,0.0,-11883.0,-30347.0,0.0,0.0,0.0,52215.0,-142617.0,-90402.0,-1762.0,0.0,26830.0,-65334.0,121339.0,228.0,-12912.0,108427.0,-987.0,81554.0
354,16,12,2012,1446.0,3485.0,0.0,0.0,0.0,-18124.0,46766.0,28642.0,-1949.0,0.0,3184.0,0.0,29640.0,64448.0,-1307.0,0.0,0.0,0.0,-135088.0,192299.0,0.0,0.0,-3475.0,52429.0,0.0,0.0,5000.0,26001.0,-126078.0,-100077.0,-1738.0,0.0,-7839.0,-104654.0,108427.0,-548.0,11675.0,120102.0,-1307.0,63141.0
355,16,13,2013,4188.0,3038.0,0.0,0.0,0.0,24061.0,-59030.0,-34969.0,-2735.0,0.0,0.0,0.0,14422.0,-16056.0,0.0,0.0,0.0,0.0,-185482.0,154234.0,0.0,0.0,-3731.0,-34979.0,0.0,0.0,667.0,22200.0,-129406.0,-107206.0,-1909.0,0.0,150864.0,42416.0,120102.0,-731.0,-9350.0,110752.0,0.0,-16056.0
356,16,14,2014,11431.0,2683.0,0.0,0.0,0.0,-12919.0,69024.0,56105.0,3262.0,0.0,0.0,0.0,19336.0,92817.0,-521.0,0.0,0.0,0.0,-175132.0,202587.0,0.0,0.0,-1876.0,25058.0,0.0,-3220.0,-5453.0,61667.0,-65602.0,-3935.0,-1677.0,0.0,-81157.0,-95442.0,110752.0,-1863.0,20570.0,131322.0,-521.0,92296.0
357,16,15,2015,5520.0,2522.0,0.0,0.0,0.0,9702.0,11760.0,21462.0,1147.0,78.0,0.0,0.0,66.0,30795.0,-1160.0,0.0,0.0,0.0,-261176.0,215569.0,0.0,0.0,38507.0,-8260.0,0.0,-1675.0,5957.0,51573.0,-68576.0,-17003.0,-2306.0,0.0,2826.0,-12201.0,131322.0,-3067.0,7267.0,138589.0,-1160.0,29635.0
358,16,16,2016,15910.0,2389.0,0.0,0.0,0.0,730.0,5195.0,5925.0,2967.0,-89.0,0.0,0.0,1295.0,28397.0,0.0,0.0,0.0,0.0,-255987.0,242939.0,0.0,0.0,-42523.0,-55571.0,0.0,-2374.0,2964.0,43670.0,-43439.0,231.0,-3574.0,0.0,51288.0,48535.0,138589.0,-597.0,20764.0,159353.0,0.0,28397.0
359,16,17,2017,17822.0,2241.0,0.0,0.0,0.0,-35.0,-16738.0,-16773.0,5793.0,1367.0,0.0,0.0,6827.0,17277.0,0.0,0.0,0.0,0.0,-228960.0,198816.0,0.0,0.0,-32141.0,-62285.0,0.0,-5112.0,2947.0,35537.0,-55637.0,-20100.0,-4194.0,0.0,59612.0,33153.0,159353.0,240.0,-11615.0,147738.0,0.0,17277.0
360,16,18,2018,18232.0,2103.0,0.0,0.0,0.0,4673.0,-34753.0,-30080.0,8175.0,1649.0,0.0,0.0,9785.0,9864.0,0.0,0.0,0.0,0.0,-192063.0,183880.0,0.0,0.0,-43358.0,-51541.0,0.0,-12814.0,0.0,62024.0,-49480.0,12544.0,-5700.0,0.0,55238.0,49268.0,147738.0,2105.0,9696.0,157434.0,0.0,9864.0
361,16,19,2019,28147.0,2063.0,0.0,0.0,0.0,13010.0,-11753.0,1257.0,3041.0,1729.0,0.0,0.0,3283.0,39520.0,0.0,0.0,0.0,0.0,-112620.0,102419.0,0.0,0.0,-61267.0,-71468.0,0.0,-20094.0,3.0,64278.0,-65524.0,-1246.0,-6895.0,0.0,81350.0,53118.0,157434.0,-1200.0,19970.0,177404.0,0.0,39520.0
362,16,20,2020,27430.0,1729.0,0.0,0.0,0.0,16363.0,-3193.0,13170.0,2435.0,1974.0,0.0,0.0,15039.0,61777.0,0.0,0.0,0.0,0.0,-189897.0,165890.0,0.0,0.0,-56623.0,-80630.0,0.0,-28144.0,1075.0,56424.0,-50794.0,5630.0,-5934.0,0.0,30750.0,3377.0,177404.0,-368.0,-15844.0,161560.0,0.0,61777.0
363,16,21,2021,17894.0,1843.0,0.0,0.0,0.0,-4385.0,4059.0,-326.0,-1737.0,2031.0,0.0,0.0,18288.0,37993.0,0.0,0.0,0.0,0.0,-452412.0,262443.0,0.0,0.0,12304.0,-177665.0,0.0,-7025.0,1109.0,57013.0,-52841.0,4172.0,-7727.0,0.0,365290.0,355819.0,161560.0,2756.0,218903.0,380463.0,0.0,37993.0
364,16,22,2022,31978.0,1898.0,0.0,0.0,0.0,16639.0,-56559.0,-39920.0,-838.0,2768.0,0.0,0.0,-3079.0,-7193.0,0.0,0.0,0.0,0.0,-601134.0,291389.0,0.0,0.0,-3546.0,-313291.0,0.0,-25126.0,198.0,81107.0,-46826.0,34281.0,-8055.0,0.0,290352.0,291650.0,380463.0,-3408.0,-32242.0,348221.0,0.0,-7193.0
365,16,23,2023,27528.0,1978.0,0.0,0.0,0.0,23029.0,-74973.0,-51944.0,739.0,2862.0,0.0,0.0,12510.0,-6327.0,0.0,0.0,0.0,0.0,-159058.0,243161.0,0.0,0.0,-86632.0,-2529.0,0.0,-5073.0,3772.0,69089.0,-34055.0,35034.0,-8576.0,0.0,-131196.0,-106039.0,348221.0,-3123.0,-118018.0,230203.0,0.0,-6327.0
366,14,94,1994,1244.0,1025.0,-187.0,-733.0,0.0,606.0,-601.0,-915.0,-536.0,0.0,0.0,0.0,536.0,1354.0,-1317.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,-1063.0,-2243.0,23.0,0.0,0.0,837.0,0.0,837.0,-340.0,0.0,0.0,520.0,2711.0,0.0,-369.0,2342.0,-1317.0,37.0
367,14,95,1995,856.0,1142.0,-49.0,-1545.0,0.0,413.0,260.0,-921.0,0.0,0.0,0.0,0.0,0.0,1077.0,-795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-205.0,-1000.0,26.0,0.0,0.0,0.0,-21.0,-21.0,-340.0,0.0,0.0,-335.0,2342.0,0.0,-258.0,2084.0,-795.0,282.0
368,14,96,1996,-36.0,1306.0,145.0,-1400.0,0.0,-210.0,-108.0,-1573.0,0.0,0.0,0.0,0.0,2438.0,2135.0,-747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.0,357.0,147.0,-337.0,0.0,154.0,0.0,154.0,-434.0,0.0,0.0,-470.0,2505.0,0.0,2022.0,4527.0,-747.0,1388.0
369,14,97,1997,1818.0,1266.0,182.0,306.0,0.0,514.0,-608.0,394.0,0.0,0.0,0.0,0.0,133.0,3611.0,-971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,-686.0,215.0,-718.0,0.0,0.0,-109.0,-109.0,-480.0,0.0,-891.0,-1983.0,4527.0,0.0,942.0,5469.0,-971.0,2640.0
370,14,98,1998,-178.0,1458.0,-240.0,-96.0,0.0,1908.0,-712.0,860.0,0.0,0.0,0.0,0.0,-35.0,2105.0,-1391.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-864.0,-2255.0,434.0,-141.0,0.0,0.0,-635.0,-635.0,-557.0,0.0,0.0,-899.0,5469.0,0.0,-1049.0,4420.0,-1391.0,714.0
371,14,99,1999,1120.0,1622.0,-167.0,652.0,0.0,-840.0,-173.0,-528.0,0.0,0.0,0.0,0.0,201.0,2415.0,-1665.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,-2874.0,65.0,-1397.0,0.0,118.0,0.0,118.0,-564.0,0.0,0.0,-1778.0,4420.0,0.0,-2237.0,2183.0,-1665.0,750.0
372,14,0,2000,2309.0,1645.0,-225.0,2030.0,0.0,217.0,54.0,2076.0,0.0,0.0,0.0,0.0,194.0,6224.0,-1236.0,359.0,0.0,0.0,0.0,0.0,0.0,0.0,-556.0,-1433.0,93.0,-2937.0,0.0,0.0,-239.0,-239.0,-537.0,0.0,0.0,-3620.0,2183.0,0.0,1171.0,3354.0,-1236.0,4988.0
373,14,1,2001,2128.0,1479.0,-1359.0,1039.0,-374.0,1028.0,1049.0,1383.0,0.0,316.0,0.0,0.0,636.0,5942.0,-932.0,169.0,-5727.0,0.0,0.0,0.0,0.0,0.0,-1138.0,-7628.0,136.0,-2357.0,0.0,2687.0,-620.0,2067.0,-504.0,0.0,0.0,-658.0,3354.0,0.0,-2344.0,1010.0,-932.0,5010.0
374,14,2,2002,2826.0,1743.0,342.0,-27.0,-19.0,-235.0,-780.0,-719.0,0.0,378.0,438.0,0.0,-772.0,3894.0,-1189.0,0.0,-22.0,0.0,-96.0,142.0,0.0,0.0,-3624.0,-4789.0,0.0,-2417.0,0.0,4567.0,-1129.0,3438.0,-582.0,0.0,79.0,518.0,1010.0,0.0,-377.0,633.0,-1189.0,2705.0
375,14,3,2003,2319.0,1497.0,-155.0,1371.0,-340.0,-756.0,-731.0,-611.0,0.0,447.0,2767.0,0.0,-2183.0,4236.0,-1001.0,0.0,-22.0,0.0,-505.0,140.0,0.0,0.0,-1894.0,-3282.0,0.0,0.0,0.0,2814.0,-1564.0,1250.0,-571.0,0.0,67.0,746.0,633.0,0.0,1700.0,2333.0,-1001.0,3235.0
376,14,4,2004,685.0,1400.0,357.0,493.0,-1728.0,86.0,-354.0,-1146.0,0.0,456.0,1066.0,0.0,248.0,2709.0,-741.0,0.0,289.0,0.0,-102.0,255.0,0.0,0.0,411.0,112.0,0.0,0.0,0.0,2042.0,-2024.0,18.0,-572.0,0.0,33.0,-521.0,2333.0,0.0,2300.0,4633.0,-741.0,1968.0
377,14,5,2005,1820.0,1509.0,-241.0,535.0,-4355.0,1535.0,1111.0,-1415.0,0.0,576.0,125.0,0.0,889.0,3504.0,-1246.0,268.0,-34.0,0.0,-4142.0,1323.0,0.0,0.0,2385.0,-1446.0,0.0,-752.0,0.0,0.0,-2208.0,-2208.0,-648.0,0.0,121.0,-3487.0,4633.0,0.0,-1429.0,3204.0,-1246.0,2258.0
378,14,6,2006,2562.0,1503.0,-592.0,-1965.0,-1862.0,993.0,4360.0,934.0,0.0,1036.0,83.0,0.0,882.0,7000.0,-1547.0,51.0,-172.0,0.0,-2866.0,2725.0,0.0,0.0,1711.0,-98.0,0.0,-2877.0,0.0,0.0,-1378.0,-1378.0,-820.0,0.0,418.0,-4657.0,3204.0,-37.0,2208.0,5412.0,-1547.0,5453.0
379,14,7,2007,2206.0,1545.0,-244.0,444.0,-522.0,-630.0,3139.0,2187.0,0.0,743.0,118.0,0.0,700.0,7499.0,-1681.0,225.0,-1854.0,0.0,-2815.0,2850.0,0.0,0.0,89.0,-3186.0,0.0,-1698.0,0.0,1.0,-1681.0,-1680.0,-956.0,0.0,689.0,-3645.0,5412.0,38.0,706.0,6118.0,-1681.0,5818.0
380,14,8,2008,4058.0,1486.0,-392.0,-1577.0,0.0,928.0,4798.0,3757.0,0.0,287.0,51.0,0.0,-55.0,9584.0,-1731.0,59.0,-75.0,0.0,-5710.0,3817.0,-182.0,0.0,0.0,-3822.0,0.0,-2775.0,0.0,40.0,-1406.0,-1366.0,-1096.0,0.0,353.0,-4884.0,6118.0,46.0,924.0,7042.0,-1913.0,7671.0
381,14,9,2009,2654.0,1491.0,564.0,-6168.0,0.0,872.0,-170.0,-4902.0,0.0,209.0,50.0,0.0,97.0,-401.0,-1674.0,34.0,-964.0,0.0,-6673.0,11343.0,-178.0,0.0,0.0,1888.0,0.0,-2937.0,0.0,13.0,-738.0,-725.0,-1192.0,0.0,-348.0,-5202.0,7042.0,-59.0,-3774.0,3268.0,-1852.0,-2253.0
382,14,10,2010,1335.0,1666.0,-391.0,-1525.0,0.0,2468.0,1358.0,1910.0,0.0,238.0,151.0,0.0,303.0,5603.0,-1186.0,27.0,-639.0,0.0,-2629.0,1041.0,0.0,0.0,-408.0,-3794.0,0.0,-50.0,0.0,5961.0,-551.0,5410.0,-1220.0,0.0,-46.0,4094.0,3268.0,44.0,5947.0,9215.0,-1186.0,4417.0
383,14,11,2011,3313.0,1746.0,725.0,-7387.0,0.0,981.0,2647.0,-3034.0,0.0,215.0,174.0,0.0,538.0,2952.0,-1125.0,63.0,-932.0,0.0,-15548.0,12713.0,-2.0,0.0,0.0,-4831.0,0.0,0.0,0.0,41.0,-689.0,-648.0,-1253.0,0.0,-61.0,-1962.0,9215.0,-15.0,-3856.0,5359.0,-1127.0,1825.0
384,14,12,2012,4007.0,1675.0,-298.0,-10012.0,0.0,1401.0,6774.0,-2135.0,0.0,186.0,119.0,0.0,171.0,4023.0,-1713.0,94.0,-42.0,0.0,-6796.0,10826.0,0.0,0.0,0.0,2369.0,0.0,0.0,0.0,799.0,-930.0,-131.0,-1244.0,0.0,-325.0,-1700.0,5359.0,-2.0,4690.0,10049.0,-1713.0,2310.0
385,14,13,2013,3905.0,1811.0,380.0,-5681.0,0.0,2000.0,4181.0,880.0,0.0,193.0,84.0,0.0,635.0,7508.0,-1703.0,97.0,-124.0,0.0,-12921.0,10901.0,-7.0,0.0,0.0,-3757.0,0.0,0.0,0.0,60.0,-2076.0,-2016.0,-1322.0,0.0,-139.0,-3477.0,10049.0,18.0,292.0,10341.0,-1710.0,5798.0
386,14,14,2014,4586.0,1844.0,-488.0,-5562.0,0.0,585.0,6543.0,1078.0,0.0,206.0,96.0,0.0,369.0,8179.0,-2098.0,51.0,-26.0,0.0,-15394.0,12453.0,-140.0,0.0,0.0,-5154.0,0.0,-2801.0,0.0,571.0,-1434.0,-863.0,-1467.0,0.0,882.0,-4249.0,10341.0,-29.0,-1253.0,9088.0,-2238.0,5941.0
387,14,15,2015,5446.0,1906.0,-750.0,-4330.0,0.0,251.0,5726.0,897.0,0.0,195.0,229.0,0.0,185.0,8858.0,-2236.0,34.0,-163.0,0.0,-8617.0,13416.0,0.0,0.0,33.0,2467.0,0.0,-6001.0,0.0,962.0,-1601.0,-639.0,-2115.0,0.0,162.0,-8593.0,9088.0,-87.0,2645.0,11733.0,-2236.0,6622.0
388,14,16,2016,5176.0,1833.0,-902.0,-1110.0,0.0,-236.0,4043.0,1795.0,0.0,189.0,167.0,0.0,203.0,9363.0,-2450.0,42.0,-31.0,0.0,-2036.0,2590.0,0.0,0.0,39.0,-1846.0,0.0,-6751.0,0.0,1746.0,-885.0,861.0,-2490.0,0.0,460.0,-7920.0,11733.0,-28.0,-431.0,11302.0,-2450.0,6913.0
389,14,17,2017,5034.0,1889.0,456.0,4004.0,0.0,934.0,-2472.0,2922.0,0.0,190.0,90.0,0.0,371.0,10496.0,-2613.0,38.0,-297.0,0.0,-1719.0,1206.0,0.0,0.0,7.0,-3378.0,0.0,-7001.0,0.0,1325.0,-1359.0,-34.0,-2756.0,0.0,204.0,-9587.0,11303.0,-33.0,-2502.0,8801.0,-2613.0,7883.0
390,14,18,2018,8458.0,2047.0,-1399.0,-1403.0,0.0,465.0,4589.0,2252.0,0.0,202.0,113.0,0.0,274.0,13346.0,-1739.0,92.0,-324.0,0.0,-3569.0,3607.0,-131.0,0.0,6.0,-2058.0,0.0,-9236.0,0.0,2077.0,-953.0,1124.0,-3417.0,0.0,179.0,-11350.0,8795.0,80.0,18.0,8813.0,-1870.0,11476.0
391,14,19,2019,10460.0,2114.0,-2501.0,568.0,0.0,1119.0,3098.0,2284.0,0.0,202.0,93.0,0.0,169.0,15322.0,-1722.0,120.0,-3230.0,0.0,-2607.0,2898.0,-69.0,0.0,-11.0,-4621.0,0.0,-9000.0,0.0,8548.0,-7183.0,1365.0,-3946.0,0.0,-141.0,-11722.0,8711.0,-53.0,-1074.0,7637.0,-1791.0,13531.0
392,14,20,2020,-636.0,2271.0,2004.0,-12391.0,0.0,9381.0,-3623.0,-4629.0,0.0,212.0,443.0,0.0,-107.0,-2446.0,-1834.0,334.0,-455.0,464.0,-1658.0,1759.0,-127.0,0.0,-13.0,-1530.0,0.0,-2651.0,0.0,25389.0,-12171.0,13218.0,-4630.0,0.0,-198.0,5739.0,7727.0,-5.0,1758.0,9485.0,-1961.0,-4407.0
393,14,21,2021,-11941.0,2246.0,2001.0,-11002.0,0.0,-4289.0,-4045.0,-17335.0,0.0,250.0,410.0,0.0,7960.0,-18410.0,-1303.0,296.0,0.0,0.0,-37616.0,20275.0,0.0,0.0,-18.0,-18366.0,0.0,0.0,0.0,47248.0,-10998.0,36250.0,-1158.0,0.0,-137.0,34955.0,9488.0,85.0,-1736.0,7752.0,-1303.0,-19713.0
394,14,22,2022,-4290.0,2144.0,-1089.0,-1127.0,0.0,-7470.0,2709.0,-6977.0,0.0,833.0,98.0,0.0,4776.0,-3416.0,-980.0,529.0,-6.0,0.0,-35713.0,45489.0,0.0,0.0,5.0,9324.0,0.0,0.0,0.0,9795.0,-15371.0,-5576.0,0.0,0.0,-24.0,-5600.0,7783.0,-39.0,269.0,8052.0,-980.0,-4396.0
395,14,23,2023,-5053.0,1979.0,290.0,420.0,0.0,3794.0,-365.0,4139.0,0.0,725.0,112.0,0.0,1610.0,3512.0,-1222.0,35.0,0.0,0.0,-5051.0,10619.0,0.0,0.0,-11.0,4370.0,0.0,0.0,0.0,34.0,-1310.0,-1276.0,0.0,0.0,10.0,-1266.0,8071.0,-73.0,6543.0,14614.0,-1222.0,2290.0
396,17,3,2003,527.824,561.403,92.343,-31.481,0.0,-254.992,34.629,-159.501,0.0,0.0,139.564,0.0,27.282,1096.572,-540.416,88.145,-2413.507,1937.102,-189.933,166.847,-82.899,0.0,20.988,-1013.673,3.148,0.0,0.0,5952.968,-6153.394,-200.426,-149.008,0.0,0.0,-346.286,366.224,-5.247,-268.634,97.59,-636.956,459.616
